Cell IDs	CellType
332102913834345522449600137753577787328	VLMC
332152173340602811528349291735501652132	L6_CT
3321741841989950780154234011010671975	L2_3_IT
332208464942581156577778916408272794893	Sst
332278449457129071767160899216029066341	Vip
332285504202232408926947034601651706022	Sst
332337646053191567490842692056351859358	L2_3_IT
332342744854304588291627651271906627413	Oligo
332455410190588735597781502260660935037	L5_ET
332459251094214587756841296293109553315	Pvalb
332499412941033637315603226964606822933	L2_3_IT
332578098701222215279612881731302876140	Sst
33260383032633677065157851324497170665	Sst
332642175621178530244342730798538795085	Lamp5
332650731721463771598062540419355388820	L6_CT
332692615931654635531500696428802111239	Oligo
333028431508543779090236976312693754726	L6_CT
333199786590123317840998795772580064843	L2_3_IT
333329045260565257355573706579725375120	Pvalb
333347415516000948239136097073747629148	Endo
333412264857235383633576886799791864019	L5_ET
33354070082165499090249497063876894564	Astro
333843123404663149390958461406916119423	L5_IT
333964878271387050559510441946593592970	L6_IT
33400492745164709526364883128358764070	Endo
334209531672120660812875952350086382735	SMC
334251161003811280904711009226813039135	Sst
334280994019473749044179208646460734114	L5_IT
334318697460245615522550178574056441099	Endo
334338110128769596475926339391230517675	L2_3_IT
334409099218781962214495712635236901589	Oligo
334468224133640703812139607423465622015	Astro
334554115505730191249755977679690899951	L6_CT
334568166890995509433503586443262352428	L5_IT
334698906494976594394505671292622692956	L2_3_IT
334913339830221930432983151608707534643	Astro
334915228304538539231331105894250984358	L4_5_IT
334952709754252753371888849065341894557	Endo
335022570506749879853234620150404694050	L6_CT
335162525492296124596607587443329770966	Endo
335181244184370192262511940757650883502	L4_5_IT
335227220227275297001542604377120302086	L4_5_IT
335286234287213546466113283402672189998	L5_IT
335469249810829072842345205403075866410	L2_3_IT
335480852102711146748718048869773250837	Sst
335493349365252273128144426273206022263	L5_IT
335621410636869919515921628770220309768	L2_3_IT
335643138351435797935472376112297181384	L5_IT
335730569340152719494405333294344136944	Oligo
335840450646540589042342100940220029678	Lamp5
335901127215538133730447889436913329038	Oligo
33594695617263162071200131837962548326	PVM
336086475285898214960412737445807490913	OPC
336260708379898324527988103186318298108	L4_5_IT
33626765581044283242839941084673217412	L5_IT
336285881260141128369814322332029672798	Oligo
336298522699928668702378665821125387247	Endo
336317631400130462227964606507193904318	L2_3_IT
336405384473915589986989166408616782592	Endo
336471835436326773387109313833349686589	L2_3_IT
336483046324212948647988689901319333121	Oligo
336553787442607144480749440039331203692	L5_IT
33661859126410898898945582818456453583	L6_CT
336626753032345465833436379530666840984	L4_5_IT
336671169786451420940602700006093768043	Endo
33671051994647434161340967416478302875	L6_CT
336745312878757122264736632214515402711	L6_IT
336771711697887610349523986795996368120	L5_ET
336798555642535270257382824589874792385	Endo
336831717341111978320424782115771440289	L4_5_IT
336834958280962721958269910363918278056	Oligo
336942917503944714523653208161183040214	L6_CT
336968071145720520410634249777962625153	Micro
336970070930109674294125764299078444905	L6_IT
337002778753364237732145551205987164738	L4_5_IT
337052590744939835955871219400362885783	Astro
33715225581071570569645900486125371368	L2_3_IT
337207643440539367838424851949780120344	Astro
337241050534269143030577283022501833230	OPC
337246287727677978372712499787357037206	Astro
33755780077342305666723224363365679770	L6_CT
337571029875769301777104816773112431906	L6_IT
337719177281481371751593227545547160477	Micro
337818924971453587796487957280246108963	L5_IT
337844204118779704889884473160743730656	Astro
338131349991531604857719975099686844702	L4_5_IT
338222998020180358382562683706219222716	L4_5_IT
338231797585771712105627035705914062498	L2_3_IT
338279874147970402311020272607661217788	L6_IT
338296331810737666821987253948767403091	Astro
338449190833633224925719141423722246610	Pvalb
338556856814453456071997431176843611530	Endo
338613633565222611509339319050636822956	Endo
338622681189373154898955437287150445148	Endo
33865093579132356231005640949447772015	L5_ET
338990954624100774824522074855139356607	L2_3_IT
338997985557860292318810713795256385975	L2_3_IT
339005245576218884271228390121153916730	L5_6_NP
339013011131156296506533900096387572586	Astro
339067355753511808338026364036157920871	Endo
339069085494331768530237555940181806723	Astro
33926415722825268156034148194597994123	PVM
339451430064988362340489186278672623189	Sst
339523602818395528202624862221307103840	L5_IT
33953078841341692724328947948092749169	L4_5_IT
339532723524018368771610803127206821565	Pvalb
339569493869024498989285031080035430507	SMC
339719725696016303244645842534370206046	L6_CT
339725983261769717643823151436330473000	Astro
339749271312795885174477466062328391565	L6_IT
339880202466578241889568728179329879759	L4_5_IT
339941663725151623962571471691133173009	Lamp5
339944710108594105970482649049927454915	Astro
339950622410122653829488101579411084193	OPC
340010804472373084887023060325749851212	Micro
340034306149793933322428059568699182207	Lamp5
340130380916182275125875248010353817289	L2_3_IT
340175909371780053481800198373629121453	L4_5_IT
340206118052660404486012530977648504080	L2_3_IT
3416126655017681439692189890686309352	L4_5_IT
34249626295807468056873808923396723994	Sst
34264636844506951564331213663018944859	L4_5_IT
34295769795547078676475314508550436794	L2_3_IT
34496774111866618197612856628738083116	L5_6_NP
34513293354734070386424153937627612723	L4_5_IT
34564537800209132315012338147596769813	L2_3_IT
34569022309266435079977652190840907586	L5_IT
34583324069099115360029177760707212172	L2_3_IT
34699692619521172392476357325016228678	L4_5_IT
34723182058924265408073791811691302037	L6_IT
34784737839503819674779264849917815059	L6_CT
3481468923443477044619763465568447317	L2_3_IT
35009704067730176945390472745852891097	Endo
35109303932165754447648355653885343953	L6_CT
35114476635952616986658881741397480062	L4_5_IT
35318975132151531809629292393394949969	Astro
35392899636965878378647474267144079809	PVM
35463563963762154499719534952321989069	L2_3_IT
35565588844320670416163928251662460080	L2_3_IT
35583919152370577434935462546452806626	L4_5_IT
35644848519888559979056734037398056625	Peri
35713134404527003130219799452616898640	L4_5_IT
35714285791603244364572656055850356428	L4_5_IT
35731994202958306957721872225795591571	L2_3_IT
35800379926459970914606027899093655521	L6_CT
35867274889728329339064092911128978624	Endo
36042420785519849510332841594723995805	Lamp5
36080109397104648082948071160307625860	L5_IT
36127497459277715547960418483498628537	Endo
36178382628609835576567691757630083469	L5_IT
36318035849044293904587084180523262229	L5_ET
36373767317377068323720586575078798431	L5_ET
36404860872086531807889723149180336901	L2_3_IT
36461652443774855672376998223112783292	L2_3_IT
36694970462453147148169501216959538236	L6_CT
36855625558826714347664802281087840440	Pvalb
36865418986234255221808864655749000247	Oligo
3689412218577160422121539388448719173	L5_IT
36949337127826990762300257012807218398	L2_3_IT
37197830761931438027541823991447602340	L6_IT
37242010025502659419729084764159648607	L6_CT
37297157676460254395387941579680959684	L5_6_NP
37554856667165669508130985073729968528	L6_IT
37778079948914431623344618818081207704	L5_IT
37781176384983051848767084646319389608	L4_5_IT
379723268488897347999752659151952000	Astro
38086359544417720368582623308702846791	L2_3_IT
38164031247394027213386370230757943823	L6_CT
38318273759106443681112043043527534279	L2_3_IT
38318419973673325911673337583174572886	L2_3_IT
38423658359677449096149035485560599994	L2_3_IT
38512528722094565433687243475556685312	L5_ET
38629459659897246510093238596075975990	Astro
38667593738818195781752706823697102767	OPC
3867552234074171189115352152142218544	L2_3_IT
38687307407584829229846836165958562887	L5_IT
38821315108230545687537938290766076975	L6_IT
38938357050825411786365752884657669411	Astro
38941322478331580322037196761723834653	OPC
38946835221677779596936553798298473746	L4_5_IT
38989042776838273800582033503202671704	VLMC
39079481306161504183302457030506463284	L6_CT
3914957488183005535854873919643221113	L6_IT_Car3
3926382353440455005159595359502740821	L4_5_IT
39294267675373757032634463314686522533	Endo
39308064609084223297854000610617820738	Astro
39483161308635677781631687766511612845	Endo
39557731501915038008334317635375340790	Micro
39601336630107878723871276224115734498	Astro
39693316101769074617171245233800489778	L2_3_IT
39788832222597991406613320490977748168	OPC
39968333228440872087830461588417352727	Endo
40056520620394975134877892838403046681	L2_3_IT
40110316403953838168831350325205078290	L5_IT
40134523265137632477379198931538283587	L4_5_IT
40203058003392709651845566217129463639	L5_ET
40211959625258928620191551771352102944	L2_3_IT
40243963211080738611633840264554523379	Endo
40843132531471723182691878094140452031	L5_ET
40864215757036182758767523690698407035	L6_IT
40874281926294332421118501769046944202	L6_IT
40893033754415771974914137276723100500	Astro
40939547012830077241889026574318594315	Peri
4095669639125061557995867056683738501	L5_ET
41052860405522796550087474009677880281	L2_3_IT
41216569122407555765714464118438951913	L2_3_IT
41399472135435185537780016943195527080	L4_5_IT
41857637557756104698813463633431601350	OPC
41892094892483730379253833930567225964	L2_3_IT
41921771700989054030990388954795343066	L4_5_IT
41985383256629311899122295528889688088	L5_IT
42011176590816841326008920761075935906	L5_IT
42093594976081701343804389479104081656	L5_ET
42094805773753692571331391913764598980	Oligo
42098699153094425059135933051397509592	L4_5_IT
42109656847304688816486603980422761804	L2_3_IT
42187538756653561921218225970567522235	SMC
42211563631087789430058017520010608177	L4_5_IT
4225540512996765088319663865953331825	Astro
42382825701143768941200644664639177062	L4_5_IT
42396595161007920813087297062629217911	SMC
42430040029073203501461653847193747209	L4_5_IT
42441501352139960238162467147339945974	Lamp5
42483029353463608217094827228587817262	L2_3_IT
42523179009011594394547283382447201430	L5_IT
42719108277289323387419553878972268060	Oligo
42737620034889308397534423536448440918	Endo
42770842213402657535441193729664146629	L5_IT
429065381797152242535291862616955103	VLMC
42952000649039209331388874042551531481	OPC
42953553521115140785418619251306947990	L2_3_IT
42964213728859607066583121391642202381	Micro
43059862219998412118220341694754378794	Endo
43142353263433793960523889638034420421	L2_3_IT
43168863453575150092481356291077752690	L5_IT
43444691154126312065243480026926781198	L6_CT
43589869345378068773814457859505862108	L6_IT
43613443500918048734160935163017795402	Endo
4369207583264798827327753410596812028	L6_IT
4378085019167579513781902149817839008	L4_5_IT
43890803323477100822966854060890976160	L4_5_IT
44092419486155661349060536463375265136	L2_3_IT
4409376406187759634329983380947149122	L5_IT
44098066544434194411228817893344610897	L5_IT
44126533665665885459183762121945166845	Endo
44210997699650395145749907385804422554	Peri
44213958458681461077520822571514656963	Oligo
44222272939324101132014642925190450861	Sst
44256896331785651768516462331803051909	L4_5_IT
44293220986038917682805209595298582310	L5_ET
44388139817826663562208361260544378301	L2_3_IT
44636953269207925160887644162541936661	Astro
44969544564741179075269380296033065343	VLMC
44977906055615130211757721134763921318	L6_IT
45053880868872764351674799628513222667	L2_3_IT
45057974588102408841683372985127190750	Astro
45120978013317060835382029989090649274	L5_ET
45218884426043572732351958897516545123	L2_3_IT
45341109923558531517316600908725176229	Astro
45667993986506346934604364487905525683	L6_IT_Car3
45695190155157529328513834005018605684	L6_IT
45745186825732745770663602910453028121	L6_CT
45768923814585032043993141834271464186	Astro
45824360862668672747659709317829836696	L2_3_IT
45992141345549724408935557328546357942	Endo
46028855152969942884029741600450149572	OPC
46246456290950513226894019489316714276	L4_5_IT
46272568332547244864995088718316331183	L6_IT
46444669266396036186523514498825195108	SMC
46499970126523576871399789426442936994	L2_3_IT
46568694150640342655729452643117732660	L2_3_IT
46601063849357496256256603130630337361	VLMC
46642122016475533183530646676340259372	L6_CT
46665582676548400077142808303182921969	L6_CT
46732427734100446105771261378929284855	L5_IT
46789358995126556724142913253492004597	L2_3_IT
46854179307853019634940341396885562860	L4_5_IT
46856761343796126296200960024518081575	L5_IT
46872184124738245173760478132793095713	Micro
46901831447165543460535582806852574996	SMC
46908506632624688884848422255792305833	Pvalb
47023534548456017450049473057729166500	L5_IT
47024573109438883932794967384389916633	L4_5_IT
47085993381371043430316564346175788732	L6_CT
47113163910759547946085082853431472461	L5_6_NP
4717831418368859458184716359851466361	Pvalb
47409054515151972369509252610118320941	Pvalb
4750474866653585747238438627446128616	Endo
47657558672574819601749976742281547207	L6_IT
47701150395585206084597684900585728273	L5_IT
47773548692535328376883775097971156677	L2_3_IT
47792164389971095990927565372144691961	Endo
47979296688927207303589789878349094711	L2_3_IT
48104178721447500962543947916103402332	SMC
48113109857074864595971095166011484475	L2_3_IT
48135393178353482317447314553350652082	L5_IT
48236119700394262113966842651130440776	L5_IT
48239463152633146946865780580461147451	L5_ET
48286280350719361737785190270714541488	Endo
48312227166047597723934569297970245783	L2_3_IT
48375062369893337622353199010532457899	Sst
48458365171464501767986369139896098457	PVM
48491219323142582231365679943994231666	L4_5_IT
48573142717244934028205382066499217476	L4_5_IT
48662721553879300331439035420496854833	L4_5_IT
48761651496216071629496459073802461640	L2_3_IT
48927897805270154282775529324529899147	L4_5_IT
48934629902193695309650854816127258132	Endo
48981113046792927588250242719943043257	VLMC
49005085154058346030288577258238791777	L5_ET
49094672334633452705078519567271410177	VLMC
49130022169036320308530140058336412646	L5_IT
49142857675343989490934056032157927071	L4_5_IT
49185521603949705040761727099809140078	Sst
4925626277336253162663132190214548415	L4_5_IT
49360166544703435008985269935705839290	Peri
49423108087719461802649899480893755818	OPC
49471701974759353799840271410210820529	Sst
49488126646435415973225982208209678830	Pvalb
4971936995887533450516635400962148656	L5_IT
4975803155747233639798468835234313981	Endo
49777213983331490680581206460189293381	L6_CT
49890306820383459883601426857176729295	L5_IT
49991873712950868447571670855407696049	L4_5_IT
50068700387253413552788140885586713321	Oligo
50112550214207220317547805138655361336	VLMC
50168325674585342290132045874056233163	Astro
50200756673773251191343849971646858260	L2_3_IT
50211849200828151729229930154161940190	L5_6_NP
50218512965326941403568439882386054031	OPC
50280593810005486681834027688063666078	L6_IT
50307253681512770670511588579714763592	L6_IT
50324170612214040779833648105595615577	Lamp5
50434271039009485082661382989564033224	L2_3_IT
50572739533140977148945863167417810113	L2_3_IT
50608258750168196683967492236859076650	L6_CT
50615463327946691032527033486522189724	L2_3_IT
50738859874531625664049060568098510756	L2_3_IT
50777904660864666124889378588287216687	Lamp5
50907822365688934986006367080843377865	Pvalb
50996008582836640148197127761750979760	Astro
51000318836133112674929307143956375541	Peri
51029618252058983779876329951451522741	Astro
51066623871767018716915796547117314519	Endo
51071436927351958996681679701733402036	Endo
51246225027493424036827518999002603353	L5_ET
51254050610537451552122151709428991765	L4_5_IT
51335653574879995960446194683482669232	L2_3_IT
5137558386772310614839091707550529730	L2_3_IT
51398866551156921661788747192926153835	Micro
51420915387624064759526835013060427562	Endo
51465575480785529099805657596851154856	L6_IT
51531869743369577311689016591731245647	Pvalb
51536778315669728419218118983472600627	L6_CT
51576056118893052001897165803081760317	Sst
51592467547545947249117395680622609658	L5_IT
51631836797454403654363343492881687763	L4_5_IT
51652958228377506426712340356980036236	L2_3_IT
51722036963979978144968078825538801563	Endo
51750077728340258844229310436797495337	L6_CT
51808600815793388536818853921356527631	L5_IT
51827905262073580095698524817495308299	L2_3_IT
51931704285670065392534724845630933105	Endo
51957416224342544018678248884775468862	SMC
52013957704110326109398251572453676774	Oligo
52056929538784196792486171958480935281	L6_IT
52159294734564865382319344413974601996	SMC
5216763591903789304049829303121905841	SMC
52337031225948782315781615855283015109	Vip
52465667117096673177889487321176028150	L5_IT
5246716211959196357140305518439740328	Endo
52596842076104876026387686102333897672	L4_5_IT
52641155625671612124793130449446388202	L6_IT
52653624819167534517641303193107519866	L6_CT
52726672208533323546363586063192635410	OPC
52942337375679085626517804908455581315	L2_3_IT
52964436648287256754004205103427720851	L6_CT
53102869902203284919209444725957205964	OPC
53103240081708652169208526160240383497	L2_3_IT
53197244456402641971612893065434142109	L6_CT
53198251420468685673461895252529300582	OPC
53216775206945859454882463625018421029	L2_3_IT
5323685214300154986380418259871027495	L5_IT
53771060035959106273047806331189456324	Astro
53851391045705474716965804392149496493	L2_3_IT
54064983550620099009207322853132480718	VLMC
5407034634330924122343080537754452952	L6_CT
54074365587182847805090352485262872508	Oligo
54121119098225161955700306537676848225	L4_5_IT
54126213983426896073026141762667417024	L5_IT
54232938078905298783620234037074204865	VLMC
54251051293314135473163341287493081797	L6_IT
54344740770383429118877576996363790041	L6_CT
54421317362592889426312689144075014664	Peri
54534658745238007404565187229313918446	L4_5_IT
54583937305150298908278460779789712816	L2_3_IT
54593114325743865952527039841082213293	L5_IT
54640021574003981856382277785603171035	L5_IT
54680964005424698441250040837868532982	L2_3_IT
54758718559687658226966836866011760267	Pvalb
54858249412377576790602140916199357574	L2_3_IT
55059225773231713470753187778577721133	L5_6_NP
55116118365600144821687775335559487652	L2_3_IT
55121035828317757612474451792605480021	VLMC
55176366993199345377496120870412095081	L5_ET
55185647821910154704443515894378944665	L5_6_NP
55215075563751010380656060561761116807	L2_3_IT
55288359906222412259974955637846876210	L4_5_IT
55441073310887532286771565735238859964	L5_IT
55498362251500839678348263771784600059	L4_5_IT
55556557797935855254906619263710340050	L2_3_IT
5560219026382758234104923934888381779	Astro
55640847588935431217469511069082871969	L4_5_IT
55678577633417103385964899159485862455	L2_3_IT
55698555218226570559180238933169257368	L2_3_IT
55833478429335831704510786802251639299	L4_5_IT
55840775943301212286745492802644421380	SMC
55851938203364998796946482411125242078	PVM
55885374813769353547034334065360830237	Sst
55925060926892433601062215652656330079	L6_IT
55927650689554295301533172824821716862	Endo
55980197818069334871394664157785709314	L6_IT
56109449857352553483645050457187159543	L2_3_IT
56119389863602940432023293698269854296	L5_ET
56143055507925301042595257956339694596	L6_IT_Car3
56189931105461731021666102643596818048	L5_6_NP
56272695675299405423732403778292734850	Astro
56368239374118767196427650646003716638	Oligo
5639592606786639952823624788610551029	Pvalb
56498197087676944013311647105425124829	L2_3_IT
56549572557830715557910772407362834874	Micro
56630953490414703922020474245698624523	L5_IT
56640887761620184227958507507554636882	L2_3_IT
56661725714703732341650042901725970659	PVM
56718606901399789182500136688873307117	L4_5_IT
56750478732583834719576012760799211737	L6_IT
56773637341850392204113997415544469813	L2_3_IT
56822199429431315675651208403799598173	VLMC
56882086705467774678789323234060261116	OPC
56898959778881497766634866144725503183	L4_5_IT
56994687519134775655013711391194196586	Astro
57152427143821154014011258264897830235	Astro
57216368856359316089166058894265495191	L2_3_IT
57345633717857931032282976288713332923	Peri
57410764079982463261310586680234744578	L5_ET
57465655201287743231226723612346376508	Endo
57475391599127333995629948001422928318	Peri
57491154361996888191766741446765249841	L2_3_IT
57649356934609308165063085376432594981	L6_IT
57729123046784453242319613014585775571	Peri
57760013983607985409344317813461553897	L5_6_NP
57772175224458305824413171264193840149	Peri
57778166858505092917589792569304778848	L6_CT
57804611170900764515752338926235927647	OPC
5783568765776184103290668291015590634	Astro
57878868990327205930426043679113128236	L6_CT
57962098893586793992242248077742544320	L4_5_IT
58052824627518515696963422403369833723	L6_IT
58063209638256958461652779884756201248	L4_5_IT
58109160643642232293863994137619893834	L5_IT
58133206969225959868023603028308285448	Pvalb
58153248140513604586751284172767787571	L5_6_NP
58159711341115589866710514329990057945	L5_IT
5843622369437948906049518508237806026	Astro
58600086092607576163845432321084056437	L6_CT
58614268117399954852328477067627276193	L2_3_IT
58640751857101487905029020492574034325	Endo
5876912759483530851771988597941947829	Endo
58801999608212743458307412987183695223	L6_IT_Car3
58985182980727090902038111916210040265	L2_3_IT
59001510294681348999005278802979928467	L6_IT
59008131918824717796472768653755107715	L5_ET
59017470786181836669450572407795010327	VLMC
59023636353063604242095853577381582681	L2_3_IT
5905252785615981959830149670173262961	PVM
59115056283708007282822628429147919307	Endo
59169507610410356373669093934910288602	L4_5_IT
59287452538059125458697747291078082130	L2_3_IT
59359891046453340260742988255376316138	L2_3_IT
59368008928426318905552410549871254371	L4_5_IT
59467710565621883252937499762890461367	Vip
59661807563002494740986056503793392672	Astro
59675427810981078472921335083459757717	Pvalb
59827149660821824806492405503921481662	Astro
60038793387621348809369960423775608537	Endo
60048783719286020964719844609444228686	SMC
60099018099229619112324925120950650270	Sst
60126623627796764031243176885884182809	L2_3_IT
60206671507083520671701328809692300331	L4_5_IT
6022288958388708097906028597101595360	Astro
6023029883094486660283898505992692473	L5_IT
60244296547102208198927444949968158087	L5_ET
60296505421016345497352471570108016890	Oligo
60314886070518182240131259105087614567	Pvalb
60360692812905478934113205912882497239	L6_IT
60460795759250428239083794072742833588	Endo
60526758582873181558648365571590891218	Oligo
60550597961088498464038794645886511078	L2_3_IT
60603478229093089765818618612838085068	L5_IT
60625244999534450344053120748605499264	Peri
60666260394326246761345720373996507106	L4_5_IT
60703822989997034824798657773928693580	L2_3_IT
60812077788475195959144877613362639861	Lamp5
60831921275281946016621100010122113146	L4_5_IT
60888841489583977469362085025031956210	L5_IT
61030733471505212760026746719129419699	L4_5_IT
61080215156922969274477596842208093816	L5_IT
61162768297928345846923787709677572893	Endo
611716203986655418913949135540277048	L4_5_IT
61224604084827559338456705902702284701	L4_5_IT
6131112456021413400866476662206025463	L6_IT
61425470457824641290517825441616286284	L2_3_IT
61509507386163002470307043911534348995	Lamp5
61517632700182700066120784702159610901	L5_IT
61583507988870666918661559334189308622	Astro
61635648119675806275321352010216057168	L5_IT
61666586762159224201942648481894724967	L2_3_IT
61692554902472215082967072190039456268	Endo
61696593403209919684187089797023931310	L2_3_IT
61734305417976255760743945147480908448	L2_3_IT
61763211301007246819793749334991665936	L5_IT
61776072095044963343146122786344521176	L4_5_IT
61847811922675613207001868256445260130	Astro
61886708539175983285397218764712830928	L2_3_IT
62128164703411485282202383959107173817	Endo
62167500454756673711891516924610509336	L6_IT
62179116722031549924954572524533105089	OPC
62200948461666133145822915084923853301	L6_IT
62246662980915200892470969131875487690	L5_IT
6235855280358888845448613902660555392	L6_CT
62359484477170957851618921805658862814	Oligo
62445983564850450424099890574877027581	L2_3_IT
6283043400690358831413786620135468780	Oligo
62880368439879109100609746951839780765	Endo
62901391602836649883826403427300932588	L6_IT_Car3
62931599552968413356113934569449381334	Astro
62947937874235802273461099327870702581	Sst
62968170056325147305963230427382873349	Oligo
6296986595541602291925438231811284582	PVM
62975847516071757718090019233349930092	L2_3_IT
63131303457466568606468206662761159725	L2_3_IT
63153961598262675396504569804626657381	Vip
63279835092758189724193350070293810578	Endo
63364078792618240578188186949606446965	Endo
63836049314446696127386179603050402148	Oligo
63868247785753694377810940464556564408	OPC
63894698472817626371630388973866996601	L5_IT
63899938349833862008991842440498870617	Oligo
63918060447118924449826127209498767994	L4_5_IT
63948169881689838995804684330474647734	L6_IT
64001310590964087683175527417103193887	OPC
64021701028083930428705314076264224231	L4_5_IT
6410171131269587517584968863172144058	L2_3_IT
64245765336727414187994212808127290200	Pvalb
64362415556280052385186216624347966783	L5_IT
64415041801487424671359296884989434203	Peri
64415421891455983420054593584732558198	L5_IT
64484022250006322297473784341165533307	L6_CT
64626541430961401090995198974801400406	Micro
64627648917852529854653472909503784920	L6_IT
64733334141639626930254520785654487655	Oligo
65084213061848135409204956664905846778	L4_5_IT
65185593183551089018144207229142457355	L4_5_IT
65274663238833986822058688085102571712	L6_CT
65288376116570523985559906943063101097	L4_5_IT
6528887306018727025824480084422177784	L2_3_IT
65545466380488439968294624105316325297	L5_IT
65546576192663752583802934844450685509	Endo
65578244523114760983606341772121808277	L5_IT
65626611904138736795643781398253308345	Endo
65718991021729643104361189558677603062	SMC
65934511827859014809547906712463289643	Sncg
66073457787709655415828168178373542814	Astro
66151916089489357851015861232835484004	L2_3_IT
66203195875479559774319258947431334748	L5_IT
66217539403812988692980728480408553495	L6_CT
66238049277191927103882222231718182505	L2_3_IT
66306038518999076742024434825578750194	Astro
66376840288448492184867105322045232268	L4_5_IT
66457520728060092105493853692873852151	L6_IT
6647034476073159612277535311227907759	L5_ET
66475461732550250902072875320969739562	L5_ET
66543084485904437371587994142547841598	L4_5_IT
66548833774373938183081902524943898645	L5_ET
66553786119294617105209922533232133183	PVM
66706400268439524436602363710237619535	L4_5_IT
66831924957978080302493380555753570024	PVM
66852928214087229569854653089133775452	VLMC
66907913253252566345123396402180938014	L4_5_IT
66911846531213419940546889745164496405	Astro
67020745725562266308791393316984508672	L2_3_IT
67036987577606523668074068250683888716	L2_3_IT
6720811975280549354161855446216834165	Peri
67313058400854204311594241210135356353	Oligo
67361782826498767803091472504476991325	L2_3_IT
67379045081235277515814674205132298762	L2_3_IT
67531762289240331447805029443558507235	Astro
67601860561699900803648840492934141638	L4_5_IT
67687554647047498302135954274634414264	Oligo
67749975799167600707785901951410668482	PVM
67780315843296030562229607791361052740	L2_3_IT
67810175048244956196752118379020804833	Lamp5
67826780197371452970953188621853119692	L6_IT
67976815143879605351616023147528024441	L4_5_IT
68043430783908900305576674643739865389	L2_3_IT
68085162122516329098589174458312603947	L2_3_IT
68393873364605141405258830284153315021	L4_5_IT
68396078767135494230582705566235525468	Vip
68449679887067626961228019691248685321	OPC
68586389151136334330213899568515589007	Vip
68832796732115393504919904006095662349	Astro
68841822669921143840453236515037028749	L2_3_IT
68937998182938106936518164168021340305	Endo
69028226719270303351487779637313330177	Micro
6904561393982350497968551202314006810	VLMC
69082725686220086375283969750693146987	Oligo
69104541633382222443827243241072164109	L4_5_IT
69143009763279217993445375020222064374	L5_6_NP
69229013964636690518997699629039059578	Astro
69256611597258360939646640248105913210	Micro
69270705207104940817428466163828032940	L4_5_IT
69324778666995329577438839906883070591	L4_5_IT
694338038619692542949402389723528225	SMC
69448378340819248435264944620705416950	VLMC
69462657528292667527630339816219689484	SMC
69470189191904501743866231216908644880	Astro
69587240225947889461884174154102054064	Peri
6961741929893327605001309695934687548	L2_3_IT
69936950586492020552081098924613351774	Vip
70097532819288778417580021179354918596	L6_CT
70209735213405083786083486335471551552	SMC
704076923888206196347917919768552408	L2_3_IT
70502356411746438585605904142348127433	L6_IT_Car3
70545131201123808446212593506281441593	L6_IT
70587233256528025037488693975146512062	L4_5_IT
70641743554905078489422880833824955355	L2_3_IT
70703017880089752574071140197974403815	OPC
7072093303211067610587605683510650444	Endo
70724102112075254398660730210067724522	L5_ET
70729869927750101891444624691791223227	L4_5_IT
70743537852925606320744139038884635299	Lamp5
70788532694521458617503912445460051113	Endo
70801899354090389261932171526968565437	L2_3_IT
70834109330890638591245123442275292517	L5_IT
70849265665178159914188725688490607276	L5_ET
70889030316176832518674411673924677981	Sst
70942292763404686094600311632141273527	Endo
70974717200475590661341808754883577126	L4_5_IT
70994845946352009462845148931169229734	Peri
7102876876113441964035711834658102282	L4_5_IT
71034824415536534575149315154483897877	Oligo
71041774786618431689370764623694735481	L2_3_IT
71231739788682529022862519088913112716	Micro
71231753794404851499213073607290000439	L2_3_IT
71238501635495797214405206037449811399	L6_CT
71257396396980551616664314005932849571	Astro
71366909310892320496564477496314655221	VLMC
71377805251147943201351614303923303900	L5_ET
71380617468287360791734143477668824041	L2_3_IT
71382351914771245401103215286278880850	L2_3_IT
7143959258857116768668838420408276424	VLMC
71573597578405374189216322561599122466	SMC
71650478039384451099752625218844906412	Astro
71650751377410735863499214868307291624	Endo
7170742652756561642694696003669506753	L4_5_IT
71815225785014474262165568803906096342	L2_3_IT
71902538439535134454637622059539240579	Pvalb
71925750075644097223893804519963861123	L4_5_IT
7198949164819253169581482772946437739	Pvalb
72039055564499499943602451890126961714	Endo
7218518933949860194019306174580889966	L4_5_IT
72392062773815909501265457769164734169	Pvalb
72407151119578113140244512720494985516	L6_CT
72437425655883677890242500789840078691	Pvalb
72508052539459566755695655219995275263	L2_3_IT
72588880290601694082565457366172732339	L5_6_NP
72624128896941706232665028807793203497	Oligo
72649066836090633545198512021602484370	L6_CT
72725738724322214891186038865438878930	L2_3_IT
7273574521407910378476047225480063466	Oligo
72785012760744129287917990744686678303	L2_3_IT
72817493773362474531082157353200110804	VLMC
72933694622200544348794994793328163906	Lamp5
72974898381276527675719558623813303808	SMC
73131895259530470997969648522837785775	L4_5_IT
73156159375114670110424620346953980202	L2_3_IT
73163862288760521483184527156406283546	Endo
73198105722868092521059748748450716197	L2_3_IT
732099127950069684071550444642368905	L5_IT
73341205473900290397323358903158948366	L5_ET
73345207614032379086108881221970282619	L4_5_IT
73619529895011178816649053990700415392	L5_IT
73631212473274467332202774110416577451	Endo
73784403356225495553909001392487504057	Peri
73822875755826127842693197362131592891	L6_CT
73945280512414250640562674476807250475	L2_3_IT
74066123389575590259764264072575923777	L5_ET
74106864463396252968687281128478955333	Pvalb
74113252445297412012583744135369433957	L4_5_IT
