Oligo	VLMC	Astro	L4_5_IT	L5_IT	L2_3_IT	Endo	L6_IT	Sst	L5_ET	L6_CT	Peri	PVM	Micro	SMC	L5_6_NP	Vip	OPC	Pvalb	Lamp5	L6_IT_Car3	L6b	Sncg
351	0	0	0	0.722126707446521	0.0256985974037526	0.171521536258806	0	0.0806531588909206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
352	0	0	0	0.392144683390586	0	0.0804350812299705	0	0.355894118404331	0	0.171526116975112	0	0	0	0	0	0	0	0	0	0	0	0	0
353	0	0.0824928381720345	0.0737719980835778	0.00554096416844909	0	0.00553287883721729	0.0963716005966774	0.0607695240270155	0	0.0791072795286167	0	0.186526215203253	0	0	0.409886701383159	0	0	0	0	0	0	0	0
354	0	0	0	0.0844853695677627	0.119040173928931	0.0459443056933678	0	0.0913141808989518	0.0336906492305089	0.16685716978835	0	0	0	0	0	0	0	0	0	0.458668150892127	0	0	0
355	0	0.0175252238750083	0.0167610584074245	0	0	0	0.800010705624756	0	0	0	0	0.0533079687736875	0	0.0143205106825016	0.0980745326366218	0	0	0	0	0	0	0	0
356	0	0.0210648973210765	0.790479883913978	0	0	0	0.0543588195365178	0	0	0.0160607088154538	0	0.0428672807975751	0	0	0.0751684096153986	0	0	0	0	0	0	0	0
357	0	0	0	0.302185374922138	0.107988280732811	0.332086388721452	0	0.2577399556236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
358	0	0	0	0	0	0	0.824938733605333	0	0	0	0	0	0	0	0	0	0.113415970606666	0	0	0.0616452957880007	0	0	0
359	0	0.277665367841101	0.00717642504112902	0	0	0.546233096319848	0	0.0862057963183489	0	0	0.0827193144795737	0	0	0	0	0	0	0	0	0	0	0	0
360	0	0	0	0.0115117746896329	0	0.988488225310367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	0	0	0.0210650277586776	0.0304998249785251	0.0642246439698832	0.040143867546545	0.0985163089794789	0.0169708407133117	0	0	0	0	0	0.607793151055056	0	0	0.120786334998523	0	0	0	0	0	0
362	0	0	0	0	0.0150628420742958	0.0503613194451858	0	0.280243426963135	0	0.00953968745820377	0	0	0	0	0	0	0	0.569678858967009	0	0.0751138650921703	0	0	0
363	0	0	0.107617397788951	0.116538458811503	0.15997742031337	0	0	0	0.0086342232386057	0.0116058504188973	0.0330168462330119	0	0	0	0	0	0.15615787936611	0	0	0.406451923829552	0	0	0
364	0	0.0235513144595898	0	0.0498667288225275	0.107298522310238	0.679333146261991	0	0.139950288145654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
365	0	0	0.0191282079252107	0	0.792387767002593	0	0	0	0.129369848377179	0.0591141766950172	0	0	0	0	0	0	0	0	0	0	0	0	0
366	0	0	0.178641056277297	0.0195877187245296	0	0.183520431811797	0	0.0830743561732209	0	0	0	0.428357867255067	0	0	0.0978283048601055	0	0	0.00899026489798241	0	0	0	0	0
367	0	0	0	0.0333816185847486	0.387478450131748	0.212087562644806	0	0.367052368638697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
368	0	0	0	0	0	0	0	0	0.0855522249902797	0	0	0	0	0	0	0	0	0	0.348374441978359	0.566073333031362	0	0	0
369	0	0	0	0	0	0.415635520824008	0	0.0171622615344795	0	0	0	0	0	0	0	0.542589997795735	0	0	0	0	0	0.00530123569989005	0.0193109841458871
370	0	0	0	0.167647056896827	0	0.832352943103173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
371	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	0	0	0	0	0	0.416528107977004	0	0.56909872549826	0	0	0.0143731665247358	0	0	0	0	0	0	0	0	0	0	0	0
373	0	0.0768022859242132	0.0765383011770989	0	0	0.0277615889301751	0	0	0	0.013583366270983	0	0.0211424229189926	0	0.0179125540713377	0.735036512704532	0.0245157257179348	0	0.00670724228473272	0	0	0	0	0
374	0	0	0.0210140456226645	0.0704394763518487	0	0.176553218650652	0	0	0	0.484739626217143	0	0	0	0.0722402706638045	0	0	0	0	0	0.175013362493887	0	0	0
375	0.92081311677753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791868832224698	0	0	0	0	0	0	0
376	0	0	0.191382821820988	0.0272898699836434	0.0433553916214726	0.14724925442021	0.375252746955739	0	0.0172824391714097	0.0514465108637251	0	0	0	0	0.146740965162812	0	0	0	0	0	0	0	0
377	0	0	0	0.784722118809085	0.0192094284546444	0.19606845273627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378	0	0	0	0.149556847202187	0	0.850443152797813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
379	0	0	0.338434872164088	0.0275915327127835	0	0	0	0	0	0	0	0	0	0	0	0	0.633973595123129	0	0	0	0	0	0
380	0	0.395743254046356	0.0612487311556603	0	0	0	0	0	0	0	0	0.543008014797984	0	0	0	0	0	0	0	0	0	0	0
381	0	0	0	0.0161529764742607	0	0.116497500020726	0	0	0.0217294853902548	0.0877385769484238	0	0	0	0	0	0	0	0	0	0.757881461166335	0	0	0
382	0	0.95251234183279	0	0	0	0	0	0	0	0	0	0.0259508895612609	0	0	0.0215367686059499	0	0	0	0	0	0	0	0
383	0	0	0	0	0.0171542760939323	0.287438784084868	0	0.673512456675715	0	0	0.0218944831454841	0	0	0	0	0	0	0	0	0	0	0	0
384	0	0	0	0.71690485502679	0.0192484145519593	0.263846730421251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
385	0	0	0	0.0108682419287931	0.139570025967573	0.0367807404922469	0	0.812780991611387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
386	0	0	0	0.0720704808334573	0.0143640347100978	0.0197791939286789	0	0.010500311175923	0.0312744647909746	0.237012929500563	0	0	0	0	0	0	0	0	0	0.614998585060306	0	0	0
387	0	0	0.937919035458612	0.0391282250899824	0.0229527394514054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
388	0	0	0	0.0418330971836701	0.395054352026596	0.059994390191784	0	0.466671831841778	0	0.0364463287561716	0	0	0	0	0	0	0	0	0	0	0	0	0
389	0.00598206241043654	0	0	0.01068285843393	0.0106039373799381	0	0.88842344338218	0	0	0	0	0.0227868466408042	0	0.0615208517527107	0	0	0	0	0	0	0	0	0
390	0	0	0	0	0.678923067818064	0	0	0	0	0.321076932181937	0	0	0	0	0	0	0	0	0	0	0	0	0
391	0	0	0	0.287876568795821	0.377881857393687	0.0958264130727785	0	0.212682738214488	0	0	0.0257324225232249	0	0	0	0	0	0	0	0	0	0	0	0
392	0	0.0106678944968147	0	0	0	0	0.0105044658229652	0	0	0	0	0.803338878403834	0.0272137073093312	0	0.148275053967055	0	0	0	0	0	0	0	0
393	0	0.965157257306342	0	0	0	0	0	0	0	0	0	0.019052323502424	0	0	0.0157904191912341	0	0	0	0	0	0	0	0
394	0	0	0.132500230322828	0	0	0	0	0	0	0	0	0	0	0	0	0	0.795774969962479	0	0	0.0717247997146934	0	0	0
395	0.00446497072229254	0	0	0	0.0071806086143237	0	0.958130526267217	0	0	0	0	0	0.0173220369775862	0.0129018574185809	0	0	0	0	0	0	0	0	0
396	0	0	0.48222694205427	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416248699522723	0	0	0.101524358423007	0	0	0
397	0	0	0	0.271636925421341	0.131800905146912	0	0	0.299350998710801	0	0	0.0151406738149544	0	0	0	0	0	0.282070496905993	0	0	0	0	0	0
398	0	0	0.0651060846073548	0	0	0.0422911983070578	0	0.0300214542666694	0	0	0.0150319990188304	0	0	0	0	0	0.743486469835466	0	0	0.104062793964621	0	0	0
399	0	0	0	0.181873599791034	0.263813994128844	0.0265989567476021	0	0.0638108514163382	0	0.463902597916183	0	0	0	0	0	0	0	0	0	0	0	0	0
400	0	0	0	0	0	0.967618476807672	0	0	0.0323815231923275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401	0	0	0.238150888397007	0.0321030826054176	0	0.555197243992272	0	0	0	0	0	0	0	0.11259771050116	0.0498154973874639	0	0	0.0121355771166792	0	0	0	0	0
402	0	0	0	0.280104675798629	0	0.462082822534713	0	0.257812501666658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	0	0.942982431285017	0.00554108215458966	0	0	0	0	0	0	0	0.0151099495506446	0.0199019027356954	0	0	0.0164646342740533	0	0	0	0	0	0	0	0
404	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	0	0	0.292501702258848	0	0	0	0	0	0	0	0	0	0	0	0	0	0.616600694084812	0	0	0.0908976036563399	0	0	0
406	0	0	0	0	0	0	0.885672171499789	0	0	0	0	0	0	0	0.114327828500211	0	0	0	0	0	0	0	0
407	0	0	0	0	0	0	0	0	0.0725519962159088	0.0485950281650221	0	0	0	0	0	0	0	0	0.278870447256482	0.599982528362587	0	0	0
408	0	0	0	0.127867901482943	0	0.872132098517057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
409	0	0	0	0.863439461768485	0.050544255715966	0.0860162825155496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
410	0	0	0	0.133225044491602	0	0.674229381844539	0	0.192545573663858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411	0	0	0	0.0332986321325003	0.308882514710571	0.494072363391818	0	0.163746489765111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412	0	0	0.0528190271260664	0.0583155402297592	0.36569754287528	0.0216674203647177	0	0.491046211881004	0	0	0.0104542575231728	0	0	0	0	0	0	0	0	0	0	0	0
413	0	0.51655095063416	0.0631277470458819	0	0	0.263611536670262	0	0.0632798522681656	0	0	0.0934299133815306	0	0	0	0	0	0	0	0	0	0	0	0
414	0	0.857412391787189	0	0	0	0.075766519389267	0	0.0203218368974589	0	0	0.0464992519260852	0	0	0	0	0	0	0	0	0	0	0	0
415	0.608411226318388	0	0.14811363971798	0	0	0	0	0	0	0	0	0.201393606781569	0	0	0	0	0	0.0209198530309564	0	0.0211616741511068	0	0	0
416	0	0.00800676582834825	0.131804849503527	0	0	0	0.0225933905106069	0	0	0	0.0299234208919213	0	0	0.0173605628890164	0.722507978018017	0.0238729210573473	0	0.0439301113012155	0	0	0	0	0
417	0	0	0	0.0722824032470123	0.574560489029011	0	0	0	0	0.111483072493265	0.241674035230712	0	0	0	0	0	0	0	0	0	0	0	0
418	0	0.164559415880845	0	0.0152734881774691	0.0210343233708488	0.504344245438823	0	0.195416771820253	0	0	0.0993717553117616	0	0	0	0	0	0	0	0	0	0	0	0
419	0	0	0	0.292844384145901	0.0293626148046365	0.12517775724524	0	0.106432534966676	0	0	0	0	0	0	0	0	0.446182708837545	0	0	0	0	0	0
420	0	0.980211386995382	0	0	0	0	0	0	0	0	0	0.0197886130046185	0	0	0	0	0	0	0	0	0	0	0
421	0	0	0.0627792255284462	0	0	0	0	0	0	0	0	0.840660240798113	0.0965605336734407	0	0	0	0	0	0	0	0	0	0
422	0	0	0.673995222812715	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23576413287707	0	0	0.0902406443102151	0	0	0
423	0	0	0.921091916922458	0	0.00953450560648355	0	0	0.0465876948540019	0	0.0227858826170562	0	0	0	0	0	0	0	0	0	0	0	0	0
