LSI_2,LSI_3,LSI_4,LSI_5,LSI_6,LSI_7,LSI_8,LSI_9,LSI_10,LSI_11,LSI_12,LSI_13,LSI_14,LSI_15,LSI_16,LSI_17,LSI_18,LSI_19,LSI_20,LSI_21,LSI_22,LSI_23,LSI_24,LSI_25,LSI_26,LSI_27,LSI_28,LSI_29,LSI_30
X12418151544569410378904533121899765167,1.16127852091265,1.23293529508893,-0.349673179409305,-0.235778812879792,2.90507185823451,0.249198460205947,-2.69307606093418,-4.42132471976357,-0.0759241786215342,0.682357268404532,-1.51009698440995,-0.0287222592488387,-0.507959184623203,-1.77209183332565,-0.590704741989601,1.80634486852447,0.890889092797705,-0.41100924358702,-0.518312355727381,-0.709936312645083,0.549382519765558,0.540245546520516,0.588447773876536,-0.216771681071775,0.0919802643324786,0.452300016201759,-0.39459208469339,-0.581407274757207,0.11144326164329
X124213766751185189169263477806296981088,0.771007731147463,-0.51099641388984,3.94646580217482,-0.0583767544801692,-1.01311940228178,0.56495583541548,-1.83975751762341,-2.09887668924225,0.1835288164352,-0.0289154934967805,0.188320010495362,-2.10115353953275,-0.391511406506696,2.80366194385203,0.922952756239903,-0.304908378866703,0.11707503588627,3.31750917470756,-4.51028446984601,-0.633762142806487,0.717700301624219,-0.18803097855164,-2.49963320645,-0.805410592215188,1.40159567281241,-0.870219434328615,4.23493659386653,-1.56250624031492,-0.703645322164375
X124231122841899992642345200787454705293,3.93250180252733,-1.32660348644812,-2.20904019536809,-0.0228900677359162,-0.805738221182007,-1.3448889759083,-1.92472218039075,0.056842804036163,-1.21894635553249,0.189692987738363,0.683834232791727,1.61014630582997,0.560577229353063,-0.262249463029898,-0.590796054732064,-0.679299691674841,1.55272913876552,0.632992258526849,1.11741755978278,0.886915715170033,-1.69407306249883,1.49433578351175,-2.06191258998205,-0.133629194165054,0.943856093666275,0.294279470281364,1.45354577973378,0.0313590078334113,0.24588331628834
X124232951662982208680814357459370963705,-5.77903008238298,-9.3796620871605,1.00426975984138,-0.263957600956025,0.18932803236612,3.90571033728779,0.00629953660421779,3.60734783344635,0.563095888955695,6.85482751557079,-0.977549003358781,3.18327201957693,0.850997091203897,-3.3729804750998,-6.79210911744855,-2.51386649707949,1.40125444890815,2.027360003697,0.796293765192884,-2.18559373634207,0.370760899875977,-0.126253337431104,-0.226887820151872,-0.907832331733723,1.20666579085186,-0.133649489762569,-0.015730374347706,1.35697059492234,-0.774436250826161
X124307940257317766077973142098396821412,2.50691652936396,-2.08353113070359,-3.91908351136101,0.157550656069396,-0.756670509941576,-0.0794009462776507,0.0761630049374422,1.33512624021348,-1.17955995714999,0.484826045319968,-2.06645023261248,0.464760006368563,0.938445601309256,-0.136704696651444,-1.21948695870739,0.404689757020852,-0.511755892737751,-1.03589599387807,-0.898947305533182,-1.34167603616264,0.75833623604662,-0.036792720723897,1.22509471918775,-0.169496195581073,-1.08333947908548,-0.620645797996418,-0.170479833782074,0.984508190067443,-0.886654327880676
X124338234653438447210079096085062716176,2.50544403456333,0.721916783259726,0.952894818560003,0.101489867414257,1.21660172754857,1.32188535775147,-1.09494702783459,-3.49823224162967,-0.367072849133073,1.17108355466818,-1.45153459587704,0.612820861832474,1.46037669556112,-1.80070023152615,0.206556154261965,0.848804622803504,-0.486290204086924,-0.668620957410503,-0.0433059022647812,-0.755925205355233,-0.232170160141683,-0.123066266306886,0.173522350813452,-0.569318843751868,1.08047793256941,1.42286091824229,-2.28224060602627,0.474032526178684,0.614524442746819
X124363288842125229567986413361839187414,1.25334844097827,0.993386511684361,4.66852967040061,1.95301070518547,-5.61375702349348,0.369930570725591,0.533507372348477,-1.13342629052861,-2.32414285284399,-1.69200323202626,0.472375145060377,0.625487333563217,0.873859922420066,0.155312280462597,0.4190790372781,-1.06444361904839,0.180002730616762,-0.236541858214623,0.0651878552572491,-1.02613724025312,-0.838753398072532,-0.150931706734948,2.49755409088082,-0.405833481505479,1.7923588719993,0.487708041591713,0.0399175954172276,1.06271550137388,-2.20235064961887
X124386028643455850996859792318910615771,-4.18626131102205,1.44610677653482,-1.22448997634252,2.89861371093331,2.22340311523886,0.559769911437612,4.06124682149465,-0.381808934092114,-2.13763064477128,1.36839178139247,2.28609079369064,0.391616301350386,-1.67505912979996,1.05805942620025,1.67174761075694,1.07030024844654,-1.0141735637974,1.37828767683495,-0.240324755286428,1.21113238864095,0.0839059890490347,0.0637055432017346,-1.15960589033793,0.0673836923597119,0.99247010170743,-0.00705388778640589,1.1780481257386,-0.486950558721888,-0.721568270192762
X124437525886880767565814528650317668962,-0.0749830823460857,0.188026163769877,4.32682680819135,-0.129888794915571,0.0387727600922404,-1.15986927934281,-0.0998288844715625,-0.55578438652832,0.657058377945402,0.189153111414738,-1.55479931888809,-2.87553050550971,0.569343607342133,-0.956741907918794,0.00541741442268409,-0.530166844266296,0.132320412463181,0.874251987010105,1.46390365364626,1.2934088782759,-0.312866536529479,-1.60554806990079,0.343435626407743,-0.487071978872336,-0.247917466196448,-1.24175890349472,-0.482328775527397,0.0378119782495254,-2.74711401620123
X124444904463190927536581497141715891127,3.17050057481094,-2.58686326283934,-3.52393618701276,0.69807825864289,-0.655200372261644,-1.76641470821368,1.03908347404166,1.09004035874282,-1.41168110173951,-0.0277811637456708,-1.84322189378599,-0.643765548894545,-0.410336323741185,-0.547297430356263,-0.266323929312158,0.874374717511771,-2.58129827990379,-0.534428550597133,-0.961373944020518,-0.396780566857592,-0.210268100870683,1.48018056636668,-0.337257700307283,1.06156514870427,-0.490604817083858,1.25796637904863,-0.390544429188952,0.106664412453818,0.409714011026901
X124507870511445182744541255293558835732,0.5716039405529,0.227661620020069,5.05875030567192,4.08977195005555,-4.01879666664281,1.81204933395087,0.418917992033679,-1.84585138156807,-2.84950173122088,-2.18029063635697,1.68514123867524,0.967804531778243,1.32997393420032,0.80302875324886,-0.518006841165217,-1.67726868795474,0.126421572176933,-0.285906405409516,0.169614864569865,-0.871560558660937,0.271892080191103,-1.23721918857709,1.25424888571728,0.913310331309948,1.09639613455225,0.409768772716817,-1.07434226013818,-0.320176467251631,-1.22837859389803
X124573970633229049118048149345783069525,-1.03028700868396,2.62801534085095,3.33088784952288,-0.381924744890787,0.353487736074927,-0.681331144429753,-0.149559309826912,0.719253852668542,-1.95739942184323,0.822502957952598,-0.649303786485604,-0.442789931303298,-0.4090699825167,-0.00903394055421723,0.120854856835733,-1.2848340725147,1.68419012778543,0.668274284791033,0.985216700789181,-0.192328667731091,1.08695479161909,-0.821638903158549,0.0696065512297301,0.542619628797379,-1.07408163402127,0.720668018666734,-1.11192431476406,-0.684100388082538,-0.139784880553448
X124606030430477128073260513762828371813,3.26585339287522,-1.43331073825551,-2.41298055638476,-0.100729993819087,-0.0447762576300722,-0.000822995171865857,-0.166769267841344,-0.0456053991618336,-0.775852119016187,-0.147398240125103,-0.89921709229882,0.332243922730943,0.374255607355666,-0.547479667523461,0.54995068837853,0.264423154695253,0.292030650535823,-0.735086560319399,0.900256285615632,1.27088367635126,1.40881094335046,-1.3707982258778,-0.201311617968843,-0.120827885899683,0.0300929492914152,-0.0360842250861247,0.683720489818088,-0.181388290983612,-0.62557570227244
X124691453822339428349384949291239953608,3.65302278582149,-2.20762203749685,-3.56736599183382,1.13294529128896,-0.492757326260968,-0.430914020126336,0.217845389667814,-0.338690251880683,-1.13224725125703,0.323152975410606,-1.06501877464402,0.444875195744304,-0.519112034915148,-0.462017013890105,-0.228409595987114,-0.1032787917246,-0.431054706083956,-0.142382548994408,-1.14262869699156,-0.189904303226124,0.341542155200645,0.873773549057602,-0.605739808540188,0.662102474274115,0.208754942791152,0.0369097534265489,-1.59047473461127,-0.202969674678983,-0.165933192702545
X124786785583974390716060308010417960540,2.14476683086751,1.43390552731329,-1.29071969442781,-1.07006890781293,2.87549548714263,1.42597652303102,-0.637071466122623,-3.53322905968251,-0.649665435394071,0.854820276357767,-0.919614685672158,1.27488622264058,1.83273152966179,-0.952065258402913,1.16768837037687,1.01021217263642,-0.680033545045799,0.0529806673594195,0.000523726877818963,-0.204795927124014,-0.549668292302487,-0.985046635259371,-0.0722101621830215,-0.951401739746971,0.492193403738597,-0.10643125522856,-0.797045951834381,-0.026105951281102,-0.059066265206297
X124960227704235398863873839171535196038,1.96047282977394,0.299809450241501,4.64525133532931,3.18085177991918,-6.97928062566544,1.79058352939505,-0.485022435584186,-2.76117632993261,-2.87295549150418,-0.948913213963063,-0.0269835256517982,0.994718904105214,-0.282267407458973,0.306454931086683,0.915737171380451,-1.366553424134,-1.36023002631223,-2.0341209143606,0.207563082770389,-0.0925071539631653,1.34354586558769,1.67637658528353,-1.85597500067304,-1.10499518599182,-1.7425087533344,0.7746731921496,-2.61938554087302,-1.02591402705823,0.857373382891931
X125012324077963305082609341987213164293,-6.55319552537243,-7.10539786650468,0.972130944554929,-1.03608772401383,0.199733382884796,-2.34771341628495,-0.448278322768366,-2.15629173696304,0.0666641496052026,-3.84606286593586,-0.531307927087645,-2.81904203448061,-1.22035448273329,-2.0541003584205,0.706059671109676,-0.967634850785059,1.94862170330592,0.899271787085401,-1.03937625704122,-0.17160659396998,-0.208668329678322,-1.11013293172689,-1.48017492194146,-0.344823543993943,-0.373960983101941,-1.68622300882335,-1.70604218729205,-0.225298011208336,-0.757158893967585
X125146603728684488599135778213455873097,2.94656656330721,-0.627760385806544,-2.22384816304323,-1.42702499348574,2.43400020189618,1.70332695317037,-0.601372655972812,-2.20723963316652,-0.647506133248526,0.799760953857758,2.04394265341354,-2.57939033253043,-3.7958073015951,3.25228745063934,-4.89396879020327,-2.28049077455051,0.336662110944045,-2.7671768861012,-0.61858570772108,3.14317747275657,1.63931475578407,-1.92500459622258,0.389132599454014,-0.545614843459532,0.0190584972662802,0.265100734311892,1.31505744870891,0.424678212307309,-0.22407063848164
X125216299177960182366312333910626727331,1.24001258379216,0.656436459466476,0.194318866369691,-1.38209385723855,0.862587646976455,-1.95619040014142,-0.0580304186768796,1.35072973496376,1.25251280915063,0.214237470729053,-0.0276205664542867,-0.0765449023842297,3.67877866853571,4.54432960306811,0.77577871272364,-0.0607677346153307,1.60327444025224,0.17715843744828,-1.52523358585032,-0.136646408189668,0.564898364515974,-0.512785486166536,0.604171572149273,0.766750013940751,-1.17521686628156,1.10727625493429,1.15534805884296,0.803731512912974,-1.10105855335976
X125451478007804373728386002434013409810,2.72357002041249,-1.79534244861606,-1.65662468135558,1.16398557252627,1.36287761769517,2.7954560553942,1.48804293467308,-0.0783176477852878,-0.20987782907264,0.217130639709387,0.632634200789585,-0.0828193359017597,0.329804747147299,-0.172074533486132,0.267800282805673,-0.279647331520763,1.04559791501586,-0.304176429766186,0.871777917608825,-0.000129216755842809,0.394765449035098,-1.57778686254609,1.87659778307528,0.658527985395432,-0.629199322885093,0.79567359712469,0.944473745340032,-1.11746398302459,1.12609118633901
X125484736148711591212642203069951142981,-0.143407330869439,0.627692572902803,2.39870493821293,1.18031406392816,-3.38555541774626,0.770344674490035,-2.02757918125518,-2.85055468098949,-0.137471773261445,1.09950549792602,1.5121101887717,0.143844179015005,-1.45726203513388,0.0544828956535609,0.343319939052987,-0.912605182633155,-0.546649828314856,1.73635257079165,-2.37274523130043,0.728350030548102,-0.15894558211801,-1.63621239545187,-0.169126150569742,1.85743488154902,1.02708222058582,0.730176555094795,0.46283223974773,0.0741736222643405,0.0238264933054642
X125494262970178858946725616888930684937,1.59918622970872,0.881495505856635,-0.929762644881917,-2.81620428957792,2.56818680289733,0.793885222809282,-1.21101719742445,-3.37026450387338,-0.702313458864589,1.61929631951461,-1.22309230090739,-0.961548138866399,0.561900885390233,-0.150174834283618,-0.566061591063242,0.778528757520876,-0.3461082684396,0.364825598950589,1.04710863636435,-0.0655439111968625,-0.0302064533566661,-0.584176087972376,-1.02807359888972,1.3778466417986,1.28570199295349,-0.0102052512902649,-1.67652736537611,1.90701520834782,-1.39093199117055
X125551177969178492913379957507395342695,3.77025519382427,-1.75535334419074,-3.12655835059698,0.0281660500043045,-1.00965464453451,-0.268281214099686,-0.687309705662164,0.208932241470954,-0.490568768103492,0.31416785835239,-1.05760135724557,0.576878998713564,-0.315783024305714,0.294773203134876,-0.000814466829345254,-0.212170000850535,0.71506092879935,-0.00126483731079455,-0.344783532262391,-0.491271761231574,0.33587826526569,-0.655639882069319,-0.813556180001154,0.0293507706269525,0.418118768560649,0.119713180663543,0.484832793646252,0.150003153495189,-0.712974095798493
X125604900601761552563168719004013020349,0.276342469385475,1.68359428846082,2.80195989670562,-0.0165303200519637,1.1114730576889,-1.41961325339863,0.981652670285821,-0.833417082302014,-0.0161647544872113,0.472239112136603,-1.9435128416575,-0.256187761227637,-0.0811460297825823,-1.42213221618774,-1.2768564560813,0.850085982221779,0.0297518995077348,0.577007341194971,-0.224507649628811,0.955112660319701,-0.433226609413577,-1.34850176787647,0.0218674239769226,-0.83541303552266,0.86715003440588,0.293561342593545,-0.899978113148444,0.264510272679028,-1.33894833121313
X125629030869662067549908075185258176556,-5.27716427768092,-8.2140425626318,0.441844716019269,-1.53859836033288,2.60344834268538,3.44263594857592,-0.0430419522891403,1.68360932229997,-2.53718006258154,-2.63250207961096,-0.301217048282688,1.67417764797756,1.38294125107369,0.888943178561834,-0.10828156791998,-0.222597303518797,-0.733443833348711,-0.270449753858991,0.99305374347303,0.76494206391909,-0.230796462310647,-0.867415938367283,0.179263286219543,-0.231733814064728,-0.303131111126909,-0.917554678629051,-0.929645503510975,-0.875990435482226,0.987757241824093
X125650361972231717279111946571509380626,-1.32953901246885,2.55824221833324,2.49153050000656,-1.12437201161529,0.868373382955336,-0.184193014977227,-1.17713399145545,-0.106278691494471,0.0979734283427455,-0.822464864448935,2.80797597650489,-0.338547905439376,0.200077721827005,0.441966925764978,0.193936814093228,-0.552129261863666,2.33823938298455,-0.865313616602895,1.14498204414034,-0.381355060630377,0.915424299723832,-1.00325223103541,-0.908054912105758,-2.17463234732766,-0.150592148571207,0.247388135875735,-0.247473647261932,0.990554415397645,0.306051065222341
X125736105364940206263588131254682604168,-2.27395778563145,-5.92646133780238,0.0196579714269254,0.625882125334489,-2.84414903329588,-5.36519724438225,-0.623019958240059,-1.69008090868487,4.67216205226973,3.31993003377928,-0.406680332562517,-2.43296459589628,0.579851844947598,1.82366129922557,4.44071794838571,0.537631069790194,-0.284411682512222,-0.82364352361424,3.95315657375742,3.63826397259834,2.18485266250209,1.1073102420113,-3.21611064180947,-4.44484380673294,-0.917186551373255,-1.03854973162379,-3.4485745589197,1.72543862944874,-1.60587428252175
X125852761948185261775149542595164252950,-3.40981347793519,2.26951849792833,-1.05321156230134,0.393303330531811,0.455932209447836,-3.22312848490513,2.6069987854884,-2.16473645517426,2.20047516981046,0.253506877647927,-1.53398424957364,4.34435358555359,-3.15835661186795,0.256938974377605,0.266129400155785,-0.697724839427513,1.6508580098139,-1.20718097256209,-0.73871545266928,1.53463554156872,-1.56164142652555,-0.52519200887669,0.716386359830967,-1.03160449131591,-0.134788288925758,-0.0570099552776936,-0.320399146979432,0.228710518426469,-0.181009508325768
X126055755338493046961450301455901234449,-1.25926278593554,3.17032363848554,0.731027292368664,-1.20886785818609,0.0401576365221484,-0.965387145195057,-1.67102999071729,0.0930914141270883,-2.06456927922116,0.51679508793424,1.64448701794198,-0.246044587599272,1.03283701377681,-1.07345513821466,0.117905769793035,-0.231593553026427,0.791726282711003,-0.284928867059664,-0.341529890297023,-0.0040315197546167,0.318003123790305,0.71361360572656,0.531638035310656,-2.04606605626605,-0.110438029596227,0.594678348210066,1.33191937464681,-0.305175700336554,0.526489735407011
X126154497339103893129065155208816709448,-1.30839655295266,2.57896527342323,-1.29772684401615,-2.01322362074011,-1.35461724269306,-2.29305352744997,-3.84932171437549,-0.337078559393505,-0.365944406223675,-1.80230597367037,3.74841367909975,0.691038486790549,1.07196922076008,-0.227930613480606,-0.671473680587831,0.111743908492145,0.849970330273695,-0.96891757756091,-0.116544639591873,0.266595630141891,-0.787056711244625,-0.136468295832682,0.850743612961481,0.488761816444889,1.19081039815481,-0.259369589405745,0.778429804130002,0.286404780679019,0.71480726106586
X126171588873143083898393999337065436078,1.33118030799457,0.765887630781999,-1.33088503880696,-2.14590122281111,3.70797397209809,0.585669682876141,-0.454428721171413,-3.22084895865017,-0.669291263050207,0.340588243702652,0.597907024438458,-0.241731380332826,-1.44680800800107,-0.0477549630093956,0.310057782567228,2.41092015230327,-0.641293552884577,-2.55779295150473,1.69990067993436,-0.403059909584021,2.05503270882906,2.00165966036463,0.508960965679457,0.802280290443493,-1.34533059750409,-0.275009796260671,0.831614332732422,1.46342663306417,-2.28834300389084
X126290974378325806986491010589677677591,0.13231376763711,-2.31169760454396,2.24100897481288,3.9732179918802,-0.911760596631308,-2.5427339811447,1.94121396795879,0.431429835569747,3.06770017423939,-2.3560099568885,0.499336816307596,0.181326530332446,4.35972169050867,4.2462067898717,-0.138438668351801,0.663159888993295,1.93986758978539,-0.596143214122002,-0.319795062322569,1.18855571709431,-0.467271576815186,-0.156695739866445,-0.961709881408628,0.491639068062307,-1.17461673154922,-2.99065080521397,1.14479464903623,-1.62990158164494,-0.668466935047772
X126316014218464306546442117665181339316,0.329609976054759,-3.30174200469442,-1.61419674299254,-0.249482311290864,-2.18019784009505,-0.0729803641552248,-1.41627254464185,0.0805868964321596,-0.236238568361143,2.78384899720044,-0.763007553539379,1.75338900983673,0.37538879618988,-1.56247398549251,-1.69527309873821,0.619623083001451,0.680454518072028,3.4052314237097,0.431616266053325,-1.55638613554614,0.591943027828613,0.262344086413215,-1.65454008840411,-0.598699398726195,1.0704392026881,-1.40592042476876,-1.31045233927197,2.44622382269786,0.608781411224743
X126326361039643540186520670197887494165,-2.00832243736285,3.08643730460729,1.30950014017363,-1.94553678866107,0.504693511160523,0.850915794489911,-3.09382902043375,0.51783496779389,-1.65599256665822,1.07177722421483,2.04663823739221,-1.4080771283008,0.812747268397348,-0.125477795875922,-0.690271686797722,0.120567692006235,1.89926272544311,-0.429455912367606,0.544478318533346,0.572076484145746,2.16163431281746,-1.25690942434442,0.494752941893617,-0.324207535853617,1.57364372649628,-0.16567480705842,0.345559101180697,0.178689064490813,-2.05146507812166
X12633395549343041342753841552655391751,1.75553724451084,1.42235478823703,-0.885368486504937,-0.557955395630951,-0.841943753088307,-1.14537986583053,-1.68957132271968,-0.0715534026190547,-0.157373761012252,0.126407433837881,1.07659331920082,1.52734319198255,1.37222093820065,-0.801819919502037,-0.631557323720734,-0.312011636334702,1.12793858216067,-0.625046394471552,0.423406185127691,1.32874542778972,0.387646113782517,-0.682600065212759,0.216463539735728,-1.59304842104343,-0.42741114575986,0.298768902447258,0.462991642539633,0.860998344389526,1.43213173204481
X126473019017004257630927918288506527786,3.83961371427043,-1.17297519185751,-3.09366441572847,0.378461130232377,-0.476267301839891,-1.08668167645761,-0.315685953140766,-0.0399252430413785,-1.66736270057709,-0.044836911166829,-1.15220234289381,-0.0419905545000111,0.276994832426314,-0.526947582039174,0.0133461872111615,-0.293228310752433,-0.479196130194771,-0.142294882943046,-0.154730375441178,-0.00738203899094113,0.432000889729488,-0.425378936426087,-0.0575697947418797,0.283912399780239,0.0947330739321355,0.79053326407358,-0.850171201574715,-0.244667788591687,0.243135148623987
X126551132499093223227365185662867800271,2.23430058905494,2.35284523336077,-2.7385674665749,-4.31469136113342,-1.90285664168676,0.904746640918256,2.44404932819516,3.77712434517905,1.29687552859798,-0.358335250675114,1.32524963898937,0.0593703177583682,-1.93222349554622,-2.5383844980693,0.442378822140622,3.98499462694311,0.699587107683335,0.137863111725449,0.845419373471158,-0.175151202231988,0.848067710766292,1.26422138851489,0.735082534998708,0.443477868552796,-1.4133755318838,-1.31738420303618,-0.478169704976846,0.652114274202872,-0.591841780740575
X126553059120144034437824759091430653236,-4.91760454393809,3.20443241193185,-3.47192215610103,-0.209782384328833,-0.700840877935711,2.33115977808941,-0.729539052802254,-0.122894638687598,-0.78586529208379,-0.375548141307089,-2.0739427708765,-3.2319867586524,1.04002238563884,-0.750614361343085,0.88396463227847,0.679411266714714,-0.689639777204121,-0.227173972459193,-1.22320113604967,0.317418160499452,0.121911708100988,0.366131513502608,0.821850427833545,0.471300615388105,1.45053619727393,-0.112092301085752,-0.783005789265859,0.26391410817311,-2.28198666171547
X126620931991182152062590824645132858677,-0.269943855394247,-0.258410422793125,-0.594562475692004,2.09212272448605,0.0934076247470305,-4.0164716380809,1.08881939012139,0.896885798219675,1.03584727006987,-1.72999156535422,-1.98479622459852,0.162144767230524,2.34851205488756,5.51099249931514,-2.97626269422729,0.813316448141592,2.47175843842499,1.56017649567012,-0.712066524187921,-0.370181754685661,-1.31459332923439,0.603416647807173,-1.00582257521569,0.154441081272937,0.477292161323266,4.14256972309018,-1.65219862962995,-0.988236621679146,-0.420787490071394
X126757820565831499368528493548918171890,2.12345651920374,0.777721345707123,-0.555522163300637,-1.6411713871766,2.42888337349299,1.4644681400174,-1.31200630809999,-3.57495975007569,-0.612032734131321,1.71225592102177,-1.22107535950799,-0.350160143453516,2.80638232018031,-1.07002629013177,1.06623480544385,1.43404883354104,-0.555841115382693,0.0308224870070581,1.48487452727166,-2.632133568245,-3.78610496750954,-1.86399649526914,0.581586803092409,-2.55398595356449,0.967055397839491,-0.339385570917017,-0.336357180283405,-0.573216450024211,0.830634824381023
X126841375253381195874251932614502743208,0.391462673765672,0.952389200133817,3.72867356657794,-0.884503775589858,0.744593513619796,-2.68395640302329,-0.653860267949832,1.01203147184024,-0.81130046140871,0.0913393710353709,-1.53577084045645,-1.12249816229165,-0.823227150781161,-0.684530353562731,-0.0358046473466049,0.898425345618381,-0.867893489797539,1.64068019401933,1.55472286532079,1.65928639811188,0.75318633328293,0.176761464316602,1.76892082495958,-0.189142232662865,-0.0188244368510568,-1.751266426521,-1.03934143666634,-1.57375143514509,-0.712853177430137
X12686371827965870039508673221038459331,-1.10278866389936,-1.64716384058902,0.463824448677318,3.51232949191066,0.231407703681266,-2.45714692745733,2.89918906995599,0.0997118433890059,1.49446318929856,-3.29320707293429,-0.594804470412876,0.976057115055894,3.93796495341976,6.25114558012799,-1.35635143918653,1.65013593908101,3.06693678883635,0.848361857464796,-0.917129327633608,0.46543760955624,0.0986127847557847,-0.364027171408453,-0.689755921257558,-0.403123181038592,-0.882060745019599,-1.22188300055428,-0.131444236540816,-0.55553621061675,-0.228560478581673
X127054572525542427644775682165598968955,1.19360034170251,1.08499756757717,-0.865256033539478,-1.01996359751435,3.4200197535576,-0.138327998588364,-0.851886874805348,-1.58231042869674,0.481256313001294,1.46359021168571,2.39588131114504,-1.55465290140601,-2.11044021175832,0.319475785437831,-0.927074078242272,-0.0528519082719014,0.486381118104501,-1.34660024813866,2.64811651848045,-0.275268270948257,-0.202416838109179,0.954631375388498,-3.89412428527754,2.97610829892098,-1.66643068850384,2.29563664160003,-0.847370083528578,2.05664756888489,0.229847107304206
X127094053287676404695599174449456918095,-0.41618912361892,2.2883917438992,-1.60444239330091,-1.62364310142811,-3.26288695654443,-1.06836328212311,-3.52683257241458,-0.442974055979455,-0.0185288354119853,-0.365347833707529,3.66554480518425,0.132262556714917,2.11297483118013,0.172576247463854,-0.414273653645099,0.948259133575506,-0.561074043756353,-1.57612207376281,-1.22155594157823,-0.0526189425060141,-0.120332659198012,1.14411680101746,1.42935165326855,2.07665056102483,1.26554101574504,-0.868137693513898,0.867859060228291,-1.10084219200278,0.591551616136743
X12712047202716776450220973472100300160,3.99972877644621,-2.28386118305175,-4.12889868466833,0.0194605175796822,-1.2752043036088,-0.788362972050585,-2.0805076449965,0.173556850806089,-0.854052068018283,0.288117543933719,-0.318613717746681,-0.206442417652322,-0.512016053529618,0.14722500160546,0.298467959210496,-0.0193533367099673,1.49935706063552,0.462503273637242,-0.660332888887243,0.302811873865706,-0.4443331647059,0.0951690595083075,-0.997744076643814,0.748120137015347,0.287605038698147,-0.649255653106478,0.121874177275693,-1.12416740578802,-0.732730465180333
X127210495951084221732220461641101864170,3.12193462077269,-1.6096052281327,-3.47500770679773,0.172088298463765,-0.613401545256606,0.0351331141479747,-0.0478905603464154,0.603692863718133,-0.958912596813036,0.0957947718234873,-0.0647015367217444,-0.541845981033023,0.024641704672862,-0.423716442712939,0.148957431424485,0.177622690509582,0.207806852762533,-0.471165263708464,-0.156545043239409,-1.07520430831552,0.418078610381791,0.189762246551274,1.59205657572755,-0.733503777090367,-0.301270769374344,0.876971153419259,0.0719712858142772,-0.733934253961888,-0.455192086217797
X127256056688670489653732811199995752975,3.57329190164785,-0.605783698787346,3.44376155502929,1.14545386317987,2.80228429993572,3.77679626905691,2.01534010874256,0.830788997673318,4.01845333876894,-0.913599410052905,-0.0277179346896103,-0.376896547593339,-0.0935873795164683,0.0816947421297022,-0.292063018301538,0.360589902932103,-0.712169554430778,-0.72531232625252,-0.365721471689091,-0.556735568715429,0.526946317134495,1.31222308838221,0.455733013773172,-0.023817176441045,0.507565322121337,-1.01672486576732,0.57489744423182,-1.18321552910064,-1.50739547103366
X127289681978743655336889874311831522699,3.3868116573317,2.01427787065759,-1.37021390257256,-0.774643080149514,2.62387604216996,-1.28178836015965,0.818640479972412,2.32244010083551,0.046823261841594,-0.569274537314465,0.693249680102249,0.143355540240085,3.11424840210831,0.0091783578977188,1.96314355466812,-3.856992927617,-0.932826316309273,1.13438203560456,-0.249356058079315,1.46222897310943,1.91927622291,1.5059162712583,0.097873848049597,-1.1858817790733,0.641127621937612,0.358729717153586,-0.470475095986181,0.109601447848102,0.407782560666275
X127319693859349027673228788757570606268,-0.0400455192749384,-0.997927558187605,0.950748688692749,-2.94738434102126,-0.623553134361209,-0.243750532616227,-2.63580659925263,-2.28274513229608,2.48743419270743,0.116310141231653,-1.09761924247718,-2.45953779170153,-5.70977627513128,2.90595785712143,-3.62505168805257,-3.67273384300733,-0.544704454206671,-2.22776556058817,-2.14331733015963,-0.47332414157193,0.462172244733153,-2.16785226414239,0.910079318089392,-0.330886494582289,1.65740937776457,-1.9706808128802,0.826533862059517,0.149390553786694,3.35158643159666
X127423199456926727996585516457285760643,-1.43858531032877,1.92587838346718,3.62613055118981,-1.22379967719111,1.33094610053526,-1.43767780780785,1.53019630296957,0.731864721923026,-1.70812669761086,0.530668559825319,-2.04821154567331,0.640310985112034,-0.536355915857179,0.26479691329912,0.984098143282992,0.385758243253234,-0.153435012498892,-0.735412628201657,0.185398300036379,-1.07325398203422,0.520505506233626,-1.11247259574114,0.0756929323351209,1.77749321381514,0.015491302268795,-0.105195086760452,-1.19662731056952,0.976771368656534,0.991529226630343
X127439803895180655467986187466773056933,-4.40750593422199,1.57465660881244,-1.40418741012464,2.01282991318628,1.48692498610301,0.755053298482625,3.16888852078197,-0.440570782391011,-3.24289847899531,1.4988236484096,2.19669484362009,-0.773909303905116,-1.3184153508161,0.225170273675145,0.206637467706954,0.322843846475126,-0.27892492243258,0.613585942169215,0.114069939725997,0.333568968721146,-1.14261997892692,1.02205428242599,0.0464583452586001,-0.202983684554192,0.0864618786710954,-0.627757086818474,-0.379080495103779,-0.425032866414991,0.190854311713517
X127439909612843379461602285775888452781,2.0748836302215,0.0748344823264875,-1.33179983094344,-0.664467058734455,-1.65167780908081,-1.93078375255303,-2.42592225361513,-0.412636344948606,-0.404953091695465,-0.343888627095463,0.524507038150744,0.554462583871325,0.948973459480346,-0.43315419308104,-0.0299117473844141,-0.511037228003913,0.525544736339812,0.00107434818706301,2.74464036527235,-0.430680836746831,-0.232582017725948,0.0195077109993968,-0.80304004023568,-0.182322749886848,1.16601066592642,1.06686730008548,0.104099689261718,-0.123819070825904,-0.329768277458264
