cell_id,LSI_2,LSI_3,LSI_4,LSI_5,LSI_6,LSI_7,LSI_8,LSI_9,LSI_10,LSI_11,LSI_12,LSI_13,LSI_14,LSI_15,LSI_16,LSI_17,LSI_18,LSI_19,LSI_20,LSI_21,LSI_22,LSI_23,LSI_24,LSI_25,LSI_26,LSI_27,LSI_28,LSI_29,LSI_30
164322446430525629884071410949653052372,-5.22772,2.317618,-2.638389,0.7226449,-0.018825017,0.56869733,0.34316528,-0.79207957,-0.74060786,0.36366227,0.3505934,-0.07689856,0.25978106,0.696018,-0.56082326,0.5194282,0.082442604,-1.1494511,0.99989235,0.4487831,-0.5931671,-0.2592467,0.48765814,-0.3522315,0.59904665,0.41321656,0.75504124,-0.50489444,0.29805326
164330455881423643779829995953505450092,-2.157723,-0.87559444,-2.2452564,-3.1012223,1.0028187,0.3469553,5.0517244,5.429608,0.38826925,-0.56308657,0.8902514,-0.32749093,-1.0179075,0.7929592,-1.9043752,-0.74508244,-1.7952405,-0.1690211,1.6263009,-2.0363858,6.071743,0.88953483,0.45100993,0.6236802,-3.0025167,0.036682483,1.1986531,2.3751402,1.2068306
164367049104128100941352587882159430018,-3.459703,0.4319013,-0.71731293,0.73335314,-2.49956,1.6187962,0.34781107,-1.175879,0.030632725,0.016688976,-0.8740127,-1.4621937,0.39041525,-1.4734918,0.5933613,-1.7184799,-0.1835795,-0.94808227,-0.8249584,-0.3731132,1.7373481,0.64734906,-1.1805316,0.09597052,-0.4394896,0.487022,-0.26518917,0.07778251,-0.4316461
16439499798731730329724243684206883044,2.4472673,-2.7037833,3.1770933,-1.0071315,-1.0462148,-1.930668,0.8840351,0.76065844,-1.3918424,1.7655938,0.054151636,1.4429581,0.66697115,1.6920443,-0.87463665,0.8454541,-0.6638421,-1.5763364,-1.0927345,-1.5501394,0.8852316,-1.2474618,-1.0782267,0.9092676,-0.23164265,-0.25721794,-0.8361635,-0.27790487,1.0724614
164416351372586922485897808187840094304,-2.5881832,-1.2377732,-1.5221086,-0.5268724,-3.3900623,-0.64432275,2.543399,2.7303853,-0.2276644,-1.5347662,0.9728045,-1.961315,-1.2445843,-0.33036107,-1.8335391,5.483025,2.889345,2.351462,-1.101788,0.1605808,-2.7098038,0.2515762,-1.1273419,0.1621503,1.6138144,-1.0402908,0.43903843,-1.0110242,0.28215492
164458519640366238720926676210469000528,4.580756,8.063217,2.0584316,-1.1489902,2.7454636,2.7204938,1.242761,3.5215342,2.146634,7.7878346,0.41226384,-2.4090362,0.6062642,-0.46193463,4.357963,1.4490381,-0.95001966,-0.53919476,0.6034577,-1.6410983,-0.7752961,0.91436446,0.81865597,-3.4195158,1.7595979,0.84439486,0.68281853,-0.8934189,-2.1643221
164483189052791233946601378514344214641,1.4783101,-2.728977,2.8877838,-2.365788,0.16745692,-3.3529878,-0.28266352,1.2127701,-3.1533685,1.125836,-0.78531325,-0.50851715,-0.10229389,-0.5554889,-0.3534801,0.75295055,-0.104855835,-0.7910447,0.15861757,-0.49294358,-0.17667367,-0.97302294,0.17496084,-0.08394658,-0.7173534,1.0701306,1.8257074,-0.51109457,-1.1570783
164559990579701933140794697751617732948,0.74693924,-0.14902924,-0.96807176,3.289189,1.1113253,-0.78323716,1.6532162,-2.7328908,-2.5912218,1.2986193,1.9788079,0.5694997,-0.2925915,-0.4967582,0.8281423,-0.7999948,0.6025538,2.1424747,1.2766327,1.941667,-0.36936587,2.7180607,2.2706597,-2.333852,-1.4665585,0.91045743,-2.0762272,-1.6918482,-1.7109629
164560129284977712794815532441731607552,-3.1682336,1.3468409,-2.7655509,-0.050545156,2.5385246,-1.9404182,0.36012185,0.39618748,-1.3357064,-0.14860353,-0.98146605,0.29639044,0.12578203,-0.78552514,0.4791709,-1.1931603,0.6757558,0.4282345,-2.2002063,-1.4411294,0.25816616,0.71023387,0.8630307,0.22129616,-0.25251085,-1.0815011,-0.76743376,-0.4887072,-0.41185957
164591697559259904331492058662192564322,6.8460784,7.0824175,0.67189485,-2.631476,0.08651249,2.279141,-2.1073925,1.1810434,-3.3661137,-4.3999634,1.8222517,-0.9429945,1.9438739,0.05648273,-0.7239422,-0.5662169,1.1718969,0.8967047,1.1740233,0.5125082,0.2850308,1.7048097,-1.162824,-2.0354428,0.30598408,-0.21695155,0.20732541,1.9627504,0.0111808255
164828819319219504310623981690497679505,2.5397382,-2.332019,-0.60693663,1.6275722,-1.0048523,-0.050616585,2.367057,-1.0361961,-2.1164677,2.2075024,3.82812,0.049985576,1.1553838,-0.703212,0.32616344,0.23382963,-0.556494,-1.8291261,-0.9240504,0.60507077,0.25049505,0.5015431,0.11102978,-1.660768,0.6717256,0.95369,0.9759948,-0.5761689,-0.5564583
164919339296395808024982903814132456053,-1.6656657,2.505535,-1.7973115,-0.5569172,-1.1385314,-0.41897234,-1.6173047,-0.26473847,-0.11301927,1.4712224,-2.2824504,2.4207797,0.8511731,0.8516046,0.894823,-0.40441924,4.5776515,2.6456594,0.526293,-1.0213652,-0.12489371,1.3208855,-0.3232358,-0.20981613,-1.9705263,-1.38905,0.303991,0.047109995,-1.8406743
16511346513047956142503370085949156957,-2.2299502,-1.5148731,-3.5335884,-1.0422255,1.9213258,-1.4153053,-2.5920963,0.7229287,-2.050916,-0.5539317,2.5405474,-2.006504,-0.8250219,0.0059008324,-0.09842246,0.55984557,0.09609985,-0.89944875,0.069946684,2.4387012,0.42246523,0.26728576,-1.028751,0.27893665,0.14075743,3.1613204,3.0593739,-0.77640086,1.2727447
165119460723904957414268527141573904228,-1.8106734,0.0028918888,3.8869004,1.4669912,-1.4953793,3.1365824,1.2331513,-0.18547186,2.1938183,-0.08307896,1.383708,0.24598855,-1.0004338,-1.0002217,0.22217803,0.20039372,0.62404895,0.41975737,-1.6233896,1.0470637,-0.3908024,-0.22392565,1.179146,0.6384393,0.063656844,1.2240067,0.25646827,1.6603508,-0.8430587
1653823529064591265580443651208419417,5.164248,-3.1361115,-4.567561,0.56115395,1.7222978,2.3334873,-0.6490422,-0.983419,-0.20308395,-0.93943006,-1.4534206,0.14433368,-1.0881828,-0.5075765,-0.23480733,-0.62947035,-1.5903792,2.0966258,1.215237,-0.39993247,1.2614917,-0.7035491,-1.0978466,-0.72753876,1.4367007,-0.08061778,0.1374337,-0.7158118,-0.41256177
165428748899353571127000897223695359038,-4.485549,2.513812,-4.807598,0.8504769,-0.18466574,0.11680638,-0.13418472,-0.0037999363,-0.89621156,0.9003393,-0.55857754,0.7296933,-0.027848097,0.18910377,-0.2207584,0.091128476,0.752735,-0.1274856,-0.1519801,-0.70168984,0.68389034,-0.667555,-1.3063321,0.22445585,-0.40913486,0.48151428,1.989366,-0.34217483,0.49119353
165439041126158444078075892990085781191,-2.7248921,1.247996,-1.0923976,0.45924196,-1.6812735,2.0682435,0.28727826,-0.83186615,0.017713726,1.3334552,0.10288853,1.1088527,0.24195528,-0.04483927,-0.23514237,0.67558837,1.499028,-0.04687202,-0.18338789,0.43901125,-0.4450632,-2.1290023,2.8080204,-0.81883514,-0.6499618,0.6287721,0.32956067,-0.6884197,0.52205193
16544448589104163299582320916756466017,-2.1843967,0.41626027,-1.6367016,-0.59176826,0.92652464,-0.031036554,-0.8397965,0.67827576,0.26553243,-0.6505977,0.73034894,-0.4205439,-0.14557537,0.6015501,-0.6326289,1.4442666,-1.4754703,-0.9775028,2.8892162,2.3078039,0.44744098,-0.8742134,-0.17323855,-0.913437,0.44211292,0.7726816,0.7946552,1.0153352,-1.1499621
16548283312143935816439491141117965083,2.0710287,-0.76939064,2.3477278,-3.5727766,0.9360884,-1.2997183,-2.2857275,0.6416102,0.80316347,1.1859845,0.9324375,1.5122286,2.5576909,2.7740471,-2.3870692,0.3696061,2.659841,1.2808888,1.7933183,-3.6869311,-0.7067646,1.5726953,1.0666724,-0.69265753,0.57355213,-1.2970632,0.56703615,-1.4234136,0.3811422
165551918544673864055630452992100348297,-2.3731582,-0.6339822,2.1355495,1.0072019,-1.2558833,1.9300563,-0.86465216,-2.55333,-0.5521942,-0.52581334,-0.8145721,-2.1709244,-0.5126452,-0.47875836,-1.0877738,-0.79558784,0.14848463,-0.35953742,-0.8720458,0.9789402,-0.27375278,0.09194778,0.24631065,-0.15090653,-0.10357607,-1.9006559,0.5207754,-0.033928838,0.7194009
165561460020027881435633933261305575355,-3.2534435,-1.3586563,0.94011605,0.97766715,2.4565964,0.953123,0.27591163,-1.00624,-1.6441579,-0.67508835,0.17754386,-1.7303241,-0.42055038,-0.9808907,-1.1783943,2.1829088,1.2184246,-0.5145445,-1.6932853,0.44370922,-0.46656436,-1.7731545,-0.13888022,-0.72422856,0.31249765,0.001293965,0.18431602,-0.7264343,0.688826
165683193310447038269007328792459156659,-2.1951501,-1.0584685,-0.49069852,-1.7096403,6.308892,0.5321503,3.3683279,1.7048309,-0.029460471,-2.8369732,1.4609164,0.9816128,2.1345627,-0.49945492,0.85541517,-1.9116875,-0.587051,-2.105995,-0.3839305,-0.55001235,-1.3225245,0.58083403,-0.92028654,-0.32968852,0.2639953,0.12790622,-1.6869036,-1.1668074,1.0338417
165913852658802808322629804080781629887,-1.4285231,-0.6138352,-0.07347608,-1.6177708,-2.6229475,-0.31941736,-1.3788095,-1.1484792,0.66085964,0.38008815,-0.41704226,-0.5113519,0.4164812,-1.1360128,-1.127341,0.49428317,0.5999155,0.032650262,0.3067582,0.2909348,-0.4508409,0.8171813,0.82382077,-0.5107237,-0.07104616,-1.1509221,-0.09786572,1.7023865,-1.2066079
16601433863406615071320079391392421455,4.4896355,-1.4955624,-1.229128,0.857496,-0.42148492,-2.18904,1.4998116,-3.4717019,3.6245453,-1.3787057,-1.9699719,-2.6939645,6.8824587,1.6895623,-0.95104986,1.459683,0.4057033,-1.3121593,0.12833251,-0.3833235,0.71035296,-0.4617908,2.1414707,-0.87794703,-0.42628995,0.27293694,2.3127768,0.78872037,1.0765451
166207520420008243227008421269296865018,-0.34461278,4.092103,2.6828094,0.61710846,0.5274789,-0.92353255,2.3908014,1.2162483,4.4411783,2.6645088,1.443088,-0.39820603,-4.1135015,-0.5868314,-1.4174917,1.7240604,-1.5416456,0.74690264,-0.4246314,2.459731,-2.0823429,0.32817602,0.16629739,-0.5977115,-0.293624,-1.4160025,-2.1504464,0.8157178,0.35160428
166235625774755673511682949424016776124,-1.4268181,-0.49009705,4.966648,-1.2249615,-1.3569106,-1.1728232,0.83276695,1.4879385,-0.3696169,-1.320686,-2.636371,-0.40803376,-0.66165036,-1.3620887,0.7331559,-0.97006625,-0.08696811,1.3463558,-1.1611595,0.6954205,0.77511346,0.18961114,-0.9123327,0.51932853,0.99227375,-0.32951522,0.5192432,-1.33486,-0.32662308
166236130703533799935161791423762629861,2.9267714,-0.7387382,-1.3515693,2.813535,-2.2605994,0.2768024,4.503878,-2.5366542,-1.9620061,2.0147502,2.7653022,1.2100163,0.18018962,-0.13916019,-0.40897924,0.012449952,-0.4625624,0.5544744,0.9350001,0.38627818,1.1933727,0.49166292,0.7352339,-0.1098084,-1.2258778,-0.5964214,0.45401657,0.5006718,0.43693677
166496052673911528239212648496533160388,-3.484517,1.7620727,-2.529713,0.22830112,0.99599355,-0.12779151,-0.6543713,0.07054889,-0.7930844,-0.114060074,-0.13656346,-1.6449492,-0.078168884,-0.18159093,0.8046501,-0.6576079,0.28646952,-0.84628433,-0.24991475,0.1905509,0.39352715,-0.16994774,-0.7524718,0.20063415,0.2606299,-0.13424817,-0.052090246,0.9480432,0.9606597
166566693004840718211670606336457366456,3.2610126,5.4543777,1.9497498,0.5678214,-1.7243975,2.5455523,0.10083724,1.3861928,-2.0311868,-4.4813843,0.58317596,-0.2946298,-1.5365598,1.0624653,2.2221437,-0.4213186,-0.11062922,-0.04673186,-2.0176175,1.8372399,-1.1625342,0.30209672,1.2915007,1.457857,0.6438696,-1.0523235,1.0068809,0.36424065,0.52833885
166584180678958667347811536470910080431,0.6741761,-1.1769618,3.097156,1.3921417,-1.2652321,1.6287564,-0.7190027,1.6755087,4.056596,-0.33948782,2.047798,-0.77804875,0.8063855,-0.1656492,-0.25400275,-1.0833596,-0.99484974,1.8917198,1.3153766,0.07194175,-0.7737948,-0.7834718,1.3398442,0.8851099,-0.81660163,0.938817,-0.47833642,-0.8580749,-0.024301654
166621261118498141965590493893580590179,-2.9173064,-0.3166598,-0.59450084,0.011651767,-0.3954852,1.5772495,-0.4932408,-2.2801116,-0.6068197,0.55558157,-0.38847664,-1.5449777,-0.722519,-0.89735657,1.0616815,-0.33994097,-0.27236712,-1.0796527,0.27431825,2.20544,0.8449816,-2.4680965,-1.0862883,0.16375913,0.6827288,-0.5419925,0.39926228,-0.9903594,-0.33197176
166709651166843606395749557846276692009,1.9248539,-2.4472635,3.6761494,-1.1854695,-1.2678113,-1.2716374,0.83929807,0.55157727,0.35344672,1.1662542,0.58875066,0.7052259,2.137335,0.93059266,-0.2843109,0.33155218,-0.6742161,-0.434516,-0.29103008,-2.3018477,0.96818024,0.0025773363,-0.6402842,0.026565256,1.3410975,-0.47747397,-0.8403735,-0.7458233,-0.107620716
166827220730885846051975728154507449750,2.4207346,-3.7519865,3.3790402,-1.5662743,0.06345901,-1.1609459,-1.2763748,1.058444,-1.9715282,1.5245819,1.6686687,0.4768998,0.0918154,0.84101987,-0.33526385,1.1316115,0.6786596,-2.6534982,-0.99731773,-0.67447436,1.0243566,-1.2948924,-0.9330836,-0.3039041,-0.57554483,0.7556859,-0.023579786,-0.6948054,-0.6900346
166865343867872397179335949272081334988,2.5396726,-0.84568024,-0.4627933,2.054494,-1.0791693,-1.8704797,5.070351,-2.3229911,-2.381059,1.3457354,0.94765663,0.7558171,0.47852057,0.5168165,-0.122118615,-0.9548931,-0.48972735,2.1119514,0.54803425,-0.109231554,-0.073223256,-0.07054477,0.68951,-1.1324508,-1.6445236,-0.10256858,-1.015978,1.7595863,-0.1670245
166964194735542759611776662697019929398,1.9868954,-2.1783338,2.53654,-1.5037615,-0.596557,-1.7912513,-0.93962693,-0.13165171,-0.34343418,-0.24468772,-0.5628788,1.5743899,1.9178432,0.5876444,-1.1412011,0.42021415,1.5896119,-1.5908239,0.66745883,-0.07360962,1.2986861,-0.4899976,-2.4509428,0.07400147,1.4033452,-0.10386515,-0.46437675,-1.2468122,-0.4930305
167031416697965672557336400763603555856,-3.9947703,1.6536145,-3.8781657,0.29843557,-0.58453804,-2.214144,0.3780836,-0.8336241,-1.2323025,0.7896332,-1.1230683,-1.53493,1.0535575,-0.5212338,0.018039519,-0.27595744,0.6092709,0.12046598,-2.3242555,0.18189228,1.1785834,-1.2466854,-0.45967978,0.19894135,-0.0885946,0.23996927,0.40406448,0.2189485,0.07823922
167185509285442532681789995680596718279,1.4830097,-3.5997698,0.8637859,-2.0418844,0.059140377,-1.6292194,-2.1351397,-0.10839307,0.56913006,0.4006086,3.3901594,0.23491329,0.9056506,0.7720128,0.03676408,1.1304841,-0.38410303,-1.7432293,-1.3023264,-0.16801566,0.76482373,-0.35636756,-0.96228105,-0.34523326,-1.0723373,-1.1849477,0.1504485,-0.6467424,-0.3688121
16720355717526749406606697596217065374,5.1251082,-3.5356064,-3.4170725,0.18906657,1.5042694,3.6041675,0.68241566,0.7587836,2.0512779,-0.47958088,-4.7769704,-0.1569031,-1.8651149,-0.4198953,-0.0573023,-1.028717,-1.1079962,2.2172825,-0.83763194,0.37572303,-0.074385986,0.0033745482,0.028683532,0.6401168,0.45822072,-1.7230492,1.4066172,-0.7103662,0.050713807
167221747378020089096696118520973190006,-1.0063341,-1.3428724,0.3196534,-0.2340109,-2.7782292,0.7650177,-2.0289054,-0.69189227,-0.03536694,-0.09806541,0.49785742,-1.6635145,0.037104324,-0.9355495,-1.8774862,-1.4694275,-0.101299554,-1.6652234,-0.6422232,-0.019894581,0.2052033,0.2785636,0.5092488,-0.10901874,0.51638454,-0.40323827,0.22899903,0.5255284,-0.90854746
167226945295349989253022656704202433867,-0.6593785,0.6254369,4.605011,-0.7896285,-0.2561464,-0.68627816,1.1435572,0.83030075,0.2581752,-0.88327223,-4.0773106,0.9787318,0.11140247,-0.21201396,1.0832634,-0.68010765,-0.29816943,-0.07020682,1.7107829,-0.50173557,0.60531324,-0.8859042,0.7803759,-1.5255017,-0.22306934,-0.064429715,-1.5618508,2.6587868,-1.7148438
167334399873025238058733490667724036272,-2.0149143,1.3794959,2.312553,1.0159942,4.5789475,0.72713566,-0.7163069,-1.1926234,0.96321774,0.37555847,-0.33181322,2.3245583,-0.3310672,-0.12544218,-0.8202351,1.1862596,1.6291816,0.9092586,0.032900635,-0.105153695,-0.36720315,0.5556437,1.1578822,0.14512877,-0.16537054,-1.1092997,1.6954727,-1.0405674,0.096962206
16748429696718963900347427816245961987,2.8044124,-3.194463,-1.5226256,-0.11225291,1.5797609,-0.66664773,-0.72443956,-0.3544643,2.0260816,-0.30402496,2.136241,-2.1907299,1.462113,-0.05374331,1.8225018,-1.0524518,-2.407524,4.767731,2.1715653,-1.1077058,-0.71082556,-1.9227008,-3.1281958,0.8543999,-0.77392226,-3.8307047,-0.31387255,-0.90630144,0.97058254
167528160999023244557805007535617775480,-2.2855728,-1.0461195,4.0489397,0.86434215,-1.0496345,1.7750216,1.5329622,0.64077264,1.2854425,-0.22626746,-0.2067389,-0.6845123,-0.5801181,-0.42894164,-0.30007088,-1.038224,-1.0394763,-1.0596515,0.12547281,0.26777136,-0.42568427,-0.005914003,0.6780908,0.13127361,1.2009616,-2.31278,0.45268536,0.15963136,-1.2746364
167537874458981122237810682610136715720,-0.6672769,-0.89130545,0.016904995,0.3704423,-3.9462645,0.28001222,-2.8005881,-2.8652186,0.52147216,1.6404186,-0.856134,-2.3094435,1.0931002,-0.34811366,-1.1152278,-1.0091505,-0.5553841,-2.4961946,0.5694671,1.1059933,-0.5569206,-0.7012999,-0.016073585,0.113200635,-0.32339808,-0.40193382,-0.75687766,0.81097597,-0.24941224
167573489959420708312649941724240458441,0.7151243,-2.7056866,3.294665,1.5153847,2.9357324,0.7960113,-0.1034511,0.23692411,-0.46406236,-1.6485695,-0.16352737,-0.7249357,1.0997813,1.4042268,0.76862913,0.14806719,0.31348872,-0.8213707,-0.60671943,-0.53735054,0.096884795,1.018569,0.6316257,-0.8821835,-0.24733748,-1.911608,1.3620287,0.74930745,-1.2259141
167771574302868155337929700411813091151,5.206986,-3.2373512,-3.883348,-0.376267,1.2116652,2.9867587,-0.07835669,0.0010235738,-1.3205446,-1.4964191,-3.0582788,0.07041827,-3.0966318,-1.1878177,0.011081439,-0.59077597,-1.0451373,1.8790177,-0.9297131,-0.5113381,0.48426235,1.6751679,-0.1307541,-0.0600617,-0.2883988,-1.0951637,-1.4673836,1.5014251,0.99906427
167829176528000042939844735154425792627,3.7303727,-0.45375386,-1.9497255,3.8905885,-2.9503043,0.06319774,5.6233525,-2.775338,-3.7383463,2.9186676,2.7630758,2.3956058,0.21123405,0.88702786,-0.8290122,-0.6882176,0.37883368,0.558529,-0.3059874,-0.34378433,-0.49275342,1.0445346,-1.0050744,-0.0935043,0.39423567,0.096346796,-0.05191853,0.6859814,0.06449236
167838817617585494600429755636469022551,5.084962,-3.7267632,-2.949786,-0.052392133,1.6139038,2.1995876,1.526208,-0.77214944,1.0219107,0.27043876,-2.8840442,0.4345135,-0.39135554,-0.26938066,-0.28794253,-0.04891881,1.0920101,-0.97145855,-1.5170429,0.9982206,-0.67567754,-1.3836099,-1.290643,0.058064703,-0.577214,-0.35306397,0.8431007,-1.2736596,-0.3133105
167972599284621293278076646649643337963,1.3294374,-1.4195732,-1.0243815,-1.3667326,-0.08456191,1.713658,-1.5042274,0.88208145,0.22549853,0.00543933,4.173449,-0.41481748,-1.0030781,-0.34227797,0.48892653,0.07288213,-0.008722513,-0.99636626,-0.10753403,-0.59319997,0.27059928,0.9792291,1.3953321,0.22234195,0.48401302,0.77299005,2.0675976,0.36434266,-1.1599616
1679740621855038741587972382170300344,-1.3717089,-1.5489041,-0.34965903,0.036269892,0.1543158,0.6675476,-1.6336294,-0.80504405,-0.41940638,-0.042849302,-1.6696798,-0.12915407,-0.8778583,-0.855843,1.1780286,0.28378746,2.415003,1.7835042,-2.7387633,-0.3859965,0.4383973,0.12042026,2.6022372,0.028004594,-1.005622,0.62119347,-2.4459453,-1.8380246,-1.3484749
167981212931998758700840459818927921245,-3.6611273,-1.257253,4.3541875,0.8389594,-2.5174527,2.3828769,1.3953714,0.3878237,3.289598,-2.0221922,0.43661278,0.1892744,-0.124413535,-1.4227275,0.88463587,0.65429044,-0.2110368,0.52050704,-1.9190667,-0.6885639,0.28093386,0.80141044,-1.7849493,0.14984566,-1.1265763,0.39311826,-0.06254406,-1.2705582,-1.4131706
167988055475975353201689639757552858555,-1.5760553,-1.301791,2.6817906,0.53398263,-1.4487137,-1.4638709,-0.2788123,0.085258,0.09882241,-0.16003896,0.18401766,0.39623168,-0.8607179,-3.344396,1.7557713,0.3719058,-0.034913532,0.91661906,-0.13840747,0.7002701,0.8327571,-0.28225657,0.67912066,-0.035357915,-1.5679921,-0.123421006,1.7156178,1.1044633,0.20961307
168011226016054664921315854696819594691,-1.9393651,-0.33540145,5.190278,-0.42304176,-0.8433428,-0.768035,1.2197447,0.17199744,1.2211215,-0.2876662,-2.1172922,-1.8459965,0.22002819,-2.0079775,0.5148477,-0.4605825,-1.3209137,0.33722296,-1.0856419,-0.44041187,0.21454625,1.8289703,-0.90515,-1.3148279,1.0143242,-1.0911813,1.6774254,-0.9896227,0.09739814
16808654077918130684760279244168870523,-1.5416709,-1.0125346,3.1160383,0.82977456,4.7245502,0.7725042,-2.2217968,-2.6323104,-0.565798,0.13610625,-1.0323805,0.75980645,0.30451941,0.4303116,-0.18186721,0.076099105,-0.29142308,-0.9843942,0.7728157,-1.2186797,-1.2590444,0.75796914,-0.20195705,-0.9767722,-0.29771358,-0.6090712,-0.5765065,-0.10752603,1.0254407
168140145069130482472952390556698764285,-0.36641523,-2.7493408,2.2885122,0.71916765,-0.73777026,1.0383285,0.7351867,-0.82410294,1.7080842,0.05693738,1.160604,0.24610676,-0.63649887,0.23495516,0.025029564,-1.3879617,0.17055704,0.27599445,-0.22035857,2.6488838,-1.8375596,0.23518729,1.5659122,2.6329641,-0.04984273,0.65104043,0.7389408,1.625886,2.3882933
168209105111009305949822561782653658682,-2.4518077,-0.16353656,-3.110423,-4.8489375,0.8983654,0.6138985,5.081837,3.6101882,1.4852495,-0.82523733,1.2236124,2.3449178,1.5573816,0.60117537,-0.7329582,-2.0483832,0.35249093,-0.6464316,1.1130186,0.35706484,-0.38692188,0.05144891,1.5099332,-0.5609603,-0.3587437,0.6065211,0.3348872,-0.10576901,-1.6587754
168216847524838670721601255290069053850,5.0703435,10.080618,0.7723197,-2.1029315,-1.818695,0.58247125,-0.35428762,0.086733684,-2.2969265,-5.3443117,0.07630688,-0.33214152,0.34985143,1.075592,-1.147117,-0.5982744,0.4908092,0.316629,0.39984217,0.23802887,-0.74474305,-1.2385876,-1.5986583,-0.54662716,-2.3659124,-0.23774797,1.037995,1.1653363,1.8660344
168260334256172885163656691864119079029,4.102036,-0.3946999,-2.446491,3.162047,-1.7286129,1.5434608,3.612377,-3.5683737,-2.3245509,2.3774345,3.1210577,1.7237636,0.36183268,0.40283635,-0.8538731,0.3173142,0.79512364,0.09015998,1.6278961,0.2265496,1.2054092,1.544456,-0.92647254,-0.526394,1.6477143,0.18710282,-3.5247812,-2.4806452,0.9040992
168280814197746580053582342489351364579,-2.3367028,0.93353736,4.505496,3.9053776,8.34229,0.8074909,0.5288987,-1.4785047,-1.9245586,-0.66256654,0.41836885,-1.5108405,-0.43583053,0.17401822,0.24579632,-0.35309267,-0.97897387,0.7874991,-0.81305116,0.13521138,-0.18122064,-0.7974292,0.33594292,0.5130953,-0.976396,1.0199589,-1.2623727,-0.099899754,0.0055209273
168426586339755414157528292525946146214,5.256114,7.435262,0.4207151,-0.51941454,-0.6616909,-4.1186767,1.6519146,-3.0299392,2.030171,-2.9203382,1.1932983,2.7686572,-2.7693193,-3.8295128,-0.70766795,1.3923506,-0.5855097,-0.47290868,-1.3233277,0.14083791,1.9604971,0.23224391,-0.72630537,-1.2547272,0.10668273,0.5488651,-0.3498592,-1.0134435,0.23496783
168547962433238919565843946530873271572,-3.9785016,2.5595813,-3.857783,0.008679965,1.67714,-1.548127,-0.46566382,0.024259942,-1.2943381,-0.7155896,-1.5723319,-0.16821784,0.14464186,0.30768922,0.2238247,-0.2921413,-0.93192273,0.2916516,-0.35867122,-2.0437677,-0.73775995,0.562474,0.14208706,-0.28779852,0.32646653,-0.9289318,-0.49452075,0.26843923,-0.14859736
168582463240411978713004453921925516254,-3.1253202,1.8511533,-3.0904987,0.16493617,0.520995,-2.1545084,-0.47899958,1.2821399,-1.8819867,-0.19842611,-1.6811315,-1.2982919,-1.0845162,-0.433822,-0.011646382,-0.34514713,-1.3726093,1.1245643,-0.23232448,0.45239547,-1.2652965,1.530722,0.12315404,1.9788456,0.8896872,1.8565408,0.66223735,0.6120849,0.6335185
168595801266337184394087801735183558180,-1.701325,0.23215327,3.876101,2.0765336,6.6990514,2.941527,-1.8088164,-2.4035523,-1.3875703,0.014868532,0.26722345,0.9283018,1.2143736,-0.45100605,0.6335571,0.27883396,1.9854782,0.94433874,-0.0626304,-0.70339435,0.30279756,-1.6567522,-0.30639496,1.083423,-0.7166962,-2.0541136,1.8236506,0.47056797,-0.3639911
168687238123085454067462875824226607799,-3.629383,2.0840955,-3.1869478,1.4027457,0.16832887,0.0872862,1.8963484,-1.8465668,-2.1831124,0.5742412,1.1845583,1.1931949,0.4732024,-0.6219576,-0.7100752,0.74878216,0.43551123,1.4557881,-1.2663954,1.3515877,-1.1812223,-0.8427398,0.8178184,-0.6175632,-1.2754222,0.08558145,0.61480665,-2.1713455,1.0530038
168716974186057380499272591762279831835,3.3701427,6.994195,1.2572163,-0.12713838,3.304819,0.36982664,1.2337457,1.5666564,3.3604648,6.141023,3.9569306,0.42374495,-1.3975213,-0.27209565,-0.5671958,-0.20985478,-1.5169615,0.62622654,-1.5434394,0.13729535,-1.4270008,0.9909582,-1.229009,-2.830178,1.6052793,0.09879505,-0.2550508,0.35108954,-0.97048205
168731667498036097758583211078170469183,2.2775342,0.49070176,-1.086753,-0.1249343,0.9490855,-0.3364592,0.25348338,-0.7308669,2.715709,-0.94797724,4.7339063,-3.0548494,2.9372191,0.6946496,1.1987357,-0.7094347,-2.813055,6.1568203,5.0299773,-1.6678556,0.82776225,-1.2551888,-2.054813,0.9379701,1.0094601,0.77326983,-1.5793513,-3.160283,-1.020861
168735459192289302386840528438359309592,-3.3209126,0.8753066,-1.9880487,1.257706,-1.5637302,-0.52961737,0.63163674,-2.4127934,-1.5432267,1.1402851,1.4988116,1.6307445,0.80483276,-0.57076186,1.340375,0.49872303,2.477231,1.7590948,-1.7481341,-0.79422027,0.98198915,-1.0851266,1.3495446,0.9758235,-2.152671,0.5662856,-1.7175596,-0.6211494,-0.34160784
168814410108571593212593938132936103674,-0.87043756,-2.2597601,-1.1374227,-0.70444095,-3.0298696,-1.5115416,1.8697631,1.7544006,-0.5849198,-0.33160287,0.54489493,-1.7192053,-0.9699582,0.42368123,-1.3410679,2.8503091,1.4062834,0.44587314,-0.17026973,-0.59932023,-0.40504026,0.49122328,-0.17384036,0.32107612,0.4820424,-1.0057741,-0.64813155,0.15736048,0.9245509
169000776273950157962145806870808958090,-1.5312277,-2.2412846,-1.9760613,-2.9656456,0.6258167,1.1587427,5.429097,2.588165,0.07146626,-0.26398313,2.4593136,0.92907476,-0.2272549,0.09334296,-1.24107,-1.1538358,0.49983853,-0.68026197,0.630503,0.4092595,0.5746794,1.9867707,-1.0532941,-0.7063307,0.810811,2.3984666,1.3283465,-1.1407336,0.42579377
